,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
408,2,2,2,2,2,2,2,2,2,2,3,5,4,2,2,2
409,2,2,2,2,2,2,2,2,2,2,3,5,5,4,0,0
410,2,2,2,2,2,2,2,2,2,2,3,5,5,4,2,2
411,2,2,2,2,2,2,2,2,2,2,3,5,5,5,4,0
412,2,2,2,2,2,2,2,2,2,2,3,5,5,5,4,2
413,2,2,2,2,2,2,2,2,2,2,3,5,5,5,5,4
414,2,2,2,2,2,2,2,2,2,2,3,5,5,5,5,5
415,2,2,2,2,2,2,2,2,2,2,2,3,5,4,0,0
416,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,2
417,2,2,2,2,2,2,2,2,2,2,2,3,5,5,4,0
418,2,2,2,2,2,2,2,2,2,2,2,3,5,5,4,2
419,2,2,2,2,2,2,2,2,2,2,2,3,5,5,5,4
420,2,2,2,2,2,2,2,2,2,2,2,3,5,5,5,5
421,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,0
422,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2
423,2,2,2,2,2,2,2,2,2,2,2,2,3,5,5,4
424,2,2,2,2,2,2,2,2,2,2,2,2,3,5,5,5
425,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4
426,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,5
427,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5
428,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
429,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
430,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
431,3,5,4,2,2,2,2,2,2,3,5,4,0,0,0,0
432,3,5,4,2,2,2,2,2,2,3,5,4,2,2,2,2
433,3,5,4,2,2,2,2,2,2,3,5,5,4,0,0,0
434,3,5,4,2,2,2,2,2,2,3,5,5,4,2,2,2
435,3,5,4,2,2,2,2,2,2,3,5,5,5,4,0,0
436,3,5,4,2,2,2,2,2,2,3,5,5,5,4,2,2
437,3,5,4,2,2,2,2,2,2,3,5,5,5,5,4,0
438,3,5,4,2,2,2,2,2,2,3,5,5,5,5,4,2
439,3,5,4,2,2,2,2,2,2,3,5,5,5,5,5,4
440,3,5,4,2,2,2,2,2,2,3,5,5,5,5,5,5
441,3,5,4,2,2,2,2,2,2,2,3,5,4,0,0,0
442,3,5,4,2,2,2,2,2,2,2,3,5,4,2,2,2
443,3,5,4,2,2,2,2,2,2,2,3,5,5,4,0,0
444,3,5,4,2,2,2,2,2,2,2,3,5,5,4,2,2
445,3,5,4,2,2,2,2,2,2,2,3,5,5,5,4,0
446,3,5,4,2,2,2,2,2,2,2,3,5,5,5,4,2
447,3,5,4,2,2,2,2,2,2,2,3,5,5,5,5,4
448,3,5,4,2,2,2,2,2,2,2,3,5,5,5,5,5
449,3,5,4,2,2,2,2,2,2,2,2,3,5,4,0,0
450,3,5,4,2,2,2,2,2,2,2,2,3,5,4,2,2
451,3,5,4,2,2,2,2,2,2,2,2,3,5,5,4,0
452,3,5,4,2,2,2,2,2,2,2,2,3,5,5,4,2
453,3,5,4,2,2,2,2,2,2,2,2,3,5,5,5,4
454,3,5,4,2,2,2,2,2,2,2,2,3,5,5,5,5
455,3,5,4,2,2,2,2,2,2,2,2,2,3,5,4,0
456,3,5,4,2,2,2,2,2,2,2,2,2,3,5,4,2
457,3,5,4,2,2,2,2,2,2,2,2,2,3,5,5,4
458,3,5,4,2,2,2,2,2,2,2,2,2,3,5,5,5
459,3,5,4,2,2,2,2,2,2,2,2,2,2,3,5,4
460,3,5,4,2,2,2,2,2,2,2,2,2,2,3,5,5
461,3,5,4,2,2,2,2,2,2,2,2,2,2,2,3,5
462,3,5,4,2,2,2,2,2,2,2,2,2,2,2,2,3
463,3,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2
464,3,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0
465,3,5,5,4,2,2,2,2,2,2,3,5,4,0,0,0
466,3,5,5,4,2,2,2,2,2,2,3,5,4,2,2,2
467,3,5,5,4,2,2,2,2,2,2,3,5,5,4,0,0
468,3,5,5,4,2,2,2,2,2,2,3,5,5,4,2,2
469,3,5,5,4,2,2,2,2,2,2,3,5,5,5,4,0
470,3,5,5,4,2,2,2,2,2,2,3,5,5,5,4,2
471,3,5,5,4,2,2,2,2,2,2,3,5,5,5,5,4
472,3,5,5,4,2,2,2,2,2,2,3,5,5,5,5,5
473,3,5,5,4,2,2,2,2,2,2,2,3,5,4,0,0
474,3,5,5,4,2,2,2,2,2,2,2,3,5,4,2,2
475,3,5,5,4,2,2,2,2,2,2,2,3,5,5,4,0
476,3,5,5,4,2,2,2,2,2,2,2,3,5,5,4,2
477,3,5,5,4,2,2,2,2,2,2,2,3,5,5,5,4
478,3,5,5,4,2,2,2,2,2,2,2,3,5,5,5,5
479,3,5,5,4,2,2,2,2,2,2,2,2,3,5,4,0
480,3,5,5,4,2,2,2,2,2,2,2,2,3,5,4,2
481,3,5,5,4,2,2,2,2,2,2,2,2,3,5,5,4
482,3,5,5,4,2,2,2,2,2,2,2,2,3,5,5,5
483,3,5,5,4,2,2,2,2,2,2,2,2,2,3,5,4
484,3,5,5,4,2,2,2,2,2,2,2,2,2,3,5,5
485,3,5,5,4,2,2,2,2,2,2,2,2,2,2,3,5
486,3,5,5,4,2,2,2,2,2,2,2,2,2,2,2,3
487,3,5,5,4,2,2,2,2,2,2,2,2,2,2,2,2
488,3,5,5,5,4,0,0,0,0,0,0,0,0,0,0,0
489,3,5,5,5,4,2,2,2,2,2,2,3,5,4,0,0
490,3,5,5,5,4,2,2,2,2,2,2,3,5,4,2,2
491,3,5,5,5,4,2,2,2,2,2,2,3,5,5,4,0
492,3,5,5,5,4,2,2,2,2,2,2,3,5,5,4,2
493,3,5,5,5,4,2,2,2,2,2,2,3,5,5,5,4
494,3,5,5,5,4,2,2,2,2,2,2,3,5,5,5,5
495,3,5,5,5,4,2,2,2,2,2,2,2,3,5,4,0
496,3,5,5,5,4,2,2,2,2,2,2,2,3,5,4,2
497,3,5,5,5,4,2,2,2,2,2,2,2,3,5,5,4
498,3,5,5,5,4,2,2,2,2,2,2,2,3,5,5,5
499,3,5,5,5,4,2,2,2,2,2,2,2,2,3,5,4
500,3,5,5,5,4,2,2,2,2,2,2,2,2,3,5,5
501,3,5,5,5,4,2,2,2,2,2,2,2,2,2,3,5
502,3,5,5,5,4,2,2,2,2,2,2,2,2,2,2,3
503,3,5,5,5,4,2,2,2,2,2,2,2,2,2,2,2
504,3,5,5,5,5,4,0,0,0,0,0,0,0,0,0,0
505,3,5,5,5,5,4,2,2,2,2,2,2,3,5,4,0
506,3,5,5,5,5,4,2,2,2,2,2,2,3,5,4,2
507,3,5,5,5,5,4,2,2,2,2,2,2,3,5,5,4
508,3,5,5,5,5,4,2,2,2,2,2,2,3,5,5,5
509,3,5,5,5,5,4,2,2,2,2,2,2,2,3,5,4
510,3,5,5,5,5,4,2,2,2,2,2,2,2,3,5,5
511,3,5,5,5,5,4,2,2,2,2,2,2,2,2,3,5
512,3,5,5,5,5,4,2,2,2,2,2,2,2,2,2,3
513,3,5,5,5,5,4,2,2,2,2,2,2,2,2,2,2
514,3,5,5,5,5,5,4,0,0,0,0,0,0,0,0,0
515,3,5,5,5,5,5,4,2,2,2,2,2,2,3,5,4
516,3,5,5,5,5,5,4,2,2,2,2,2,2,3,5,5
517,3,5,5,5,5,5,4,2,2,2,2,2,2,2,3,5
518,3,5,5,5,5,5,4,2,2,2,2,2,2,2,2,3
519,3,5,5,5,5,5,4,2,2,2,2,2,2,2,2,2
520,3,5,5,5,5,5,5,4,0,0,0,0,0,0,0,0
521,3,5,5,5,5,5,5,4,2,2,2,2,2,2,3,5
522,3,5,5,5,5,5,5,4,2,2,2,2,2,2,2,3
523,3,5,5,5,5,5,5,4,2,2,2,2,2,2,2,2
524,3,5,5,5,5,5,5,5,4,0,0,0,0,0,0,0
525,3,5,5,5,5,5,5,5,4,2,2,2,2,2,2,3
526,3,5,5,5,5,5,5,5,4,2,2,2,2,2,2,2
527,3,5,5,5,5,5,5,5,5,4,0,0,0,0,0,0
528,3,5,5,5,5,5,5,5,5,4,2,2,2,2,2,2
529,3,5,5,5,5,5,5,5,5,5,4,0,0,0,0,0
530,3,5,5,5,5,5,5,5,5,5,4,2,2,2,2,2
531,3,5,5,5,5,5,5,5,5,5,5,4,0,0,0,0
532,3,5,5,5,5,5,5,5,5,5,5,4,2,2,2,2
533,3,5,5,5,5,5,5,5,5,5,5,5,4,0,0,0
534,3,5,5,5,5,5,5,5,5,5,5,5,4,2,2,2
535,3,5,5,5,5,5,5,5,5,5,5,5,5,4,0,0
536,3,5,5,5,5,5,5,5,5,5,5,5,5,4,2,2
537,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
538,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,2
539,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4
540,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
541,3,2,2,3,5,4,0,0,0,0,0,0,0,0,0,0
542,3,2,2,3,5,4,2,2,2,2,2,2,3,5,4,0
543,3,2,2,3,5,4,2,2,2,2,2,2,3,5,4,2
544,3,2,2,3,5,4,2,2,2,2,2,2,3,5,5,4
545,3,2,2,3,5,4,2,2,2,2,2,2,3,5,5,5
546,3,2,2,3,5,4,2,2,2,2,2,2,2,3,5,4
547,3,2,2,3,5,4,2,2,2,2,2,2,2,3,5,5
548,3,2,2,3,5,4,2,2,2,2,2,2,2,2,3,5
549,3,2,2,3,5,4,2,2,2,2,2,2,2,2,2,3
550,3,2,2,3,5,4,2,2,2,2,2,2,2,2,2,2
551,3,2,2,3,5,5,4,0,0,0,0,0,0,0,0,0
552,3,2,2,3,5,5,4,2,2,2,2,2,2,3,5,4
553,3,2,2,3,5,5,4,2,2,2,2,2,2,3,5,5
554,3,2,2,3,5,5,4,2,2,2,2,2,2,2,3,5
555,3,2,2,3,5,5,4,2,2,2,2,2,2,2,2,3
556,3,2,2,3,5,5,4,2,2,2,2,2,2,2,2,2
557,3,2,2,3,5,5,5,4,0,0,0,0,0,0,0,0
558,3,2,2,3,5,5,5,4,2,2,2,2,2,2,3,5
559,3,2,2,3,5,5,5,4,2,2,2,2,2,2,2,3
560,3,2,2,3,5,5,5,4,2,2,2,2,2,2,2,2
561,3,2,2,3,5,5,5,5,4,0,0,0,0,0,0,0
562,3,2,2,3,5,5,5,5,4,2,2,2,2,2,2,3
563,3,2,2,3,5,5,5,5,4,2,2,2,2,2,2,2
564,3,2,2,3,5,5,5,5,5,4,0,0,0,0,0,0
565,3,2,2,3,5,5,5,5,5,4,2,2,2,2,2,2
566,3,2,2,3,5,5,5,5,5,5,4,0,0,0,0,0
567,3,2,2,3,5,5,5,5,5,5,4,2,2,2,2,2
568,3,2,2,3,5,5,5,5,5,5,5,4,0,0,0,0
569,3,2,2,3,5,5,5,5,5,5,5,4,2,2,2,2
570,3,2,2,3,5,5,5,5,5,5,5,5,4,0,0,0
571,3,2,2,3,5,5,5,5,5,5,5,5,4,2,2,2
572,3,2,2,3,5,5,5,5,5,5,5,5,5,4,0,0
573,3,2,2,3,5,5,5,5,5,5,5,5,5,4,2,2
574,3,2,2,3,5,5,5,5,5,5,5,5,5,5,4,0
575,3,2,2,3,5,5,5,5,5,5,5,5,5,5,4,2
576,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,4
577,3,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5
578,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,4,2,2,3,5,4,0,0,0,0,0,0,0,0,0,0
580,4,2,2,3,5,4,2,2,2,2,2,2,3,5,4,0
581,4,2,2,3,5,4,2,2,2,2,2,2,3,5,4,2
582,4,2,2,3,5,4,2,2,2,2,2,2,3,5,5,4
583,4,2,2,3,5,4,2,2,2,2,2,2,3,5,5,5
584,4,2,2,3,5,4,2,2,2,2,2,2,2,3,5,4
585,4,2,2,3,5,4,2,2,2,2,2,2,2,3,5,5
586,4,2,2,3,5,4,2,2,2,2,2,2,2,2,3,5
587,4,2,2,3,5,4,2,2,2,2,2,2,2,2,2,3
588,4,2,2,3,5,4,2,2,2,2,2,2,2,2,2,2
589,4,2,2,3,5,5,4,0,0,0,0,0,0,0,0,0
590,4,2,2,3,5,5,4,2,2,2,2,2,2,3,5,4
591,4,2,2,3,5,5,4,2,2,2,2,2,2,3,5,5
592,4,2,2,3,5,5,4,2,2,2,2,2,2,2,3,5
593,4,2,2,3,5,5,4,2,2,2,2,2,2,2,2,3
594,4,2,2,3,5,5,4,2,2,2,2,2,2,2,2,2
595,4,2,2,3,5,5,5,4,0,0,0,0,0,0,0,0
596,4,2,2,3,5,5,5,4,2,2,2,2,2,2,3,5
597,4,2,2,3,5,5,5,4,2,2,2,2,2,2,2,3
598,4,2,2,3,5,5,5,4,2,2,2,2,2,2,2,2
599,4,2,2,3,5,5,5,5,4,0,0,0,0,0,0,0
600,4,2,2,3,5,5,5,5,4,2,2,2,2,2,2,3
601,4,2,2,3,5,5,5,5,4,2,2,2,2,2,2,2
602,4,2,2,3,5,5,5,5,5,4,0,0,0,0,0,0
603,4,2,2,3,5,5,5,5,5,4,2,2,2,2,2,2
604,4,2,2,3,5,5,5,5,5,5,4,0,0,0,0,0
605,4,2,2,3,5,5,5,5,5,5,4,2,2,2,2,2
606,4,2,2,3,5,5,5,5,5,5,5,4,0,0,0,0
607,4,2,2,3,5,5,5,5,5,5,5,4,2,2,2,2
608,4,2,2,3,5,5,5,5,5,5,5,5,4,0,0,0
609,4,2,2,3,5,5,5,5,5,5,5,5,4,2,2,2
610,4,2,2,3,5,5,5,5,5,5,5,5,5,4,0,0
611,4,2,2,3,5,5,5,5,5,5,5,5,5,4,2,2
612,4,2,2,3,5,5,5,5,5,5,5,5,5,5,4,0
613,4,2,2,3,5,5,5,5,5,5,5,5,5,5,4,2
614,4,2,2,3,5,5,5,5,5,5,5,5,5,5,5,4
615,4,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5
616,4,2,2,2,3,5,4,0,0,0,0,0,0,0,0,0
617,4,2,2,2,3,5,4,2,2,2,2,2,2,3,5,4
618,4,2,2,2,3,5,4,2,2,2,2,2,2,3,5,5
619,4,2,2,2,3,5,4,2,2,2,2,2,2,2,3,5
620,4,2,2,2,3,5,4,2,2,2,2,2,2,2,2,3
621,4,2,2,2,3,5,4,2,2,2,2,2,2,2,2,2
622,4,2,2,2,3,5,5,4,0,0,0,0,0,0,0,0
623,4,2,2,2,3,5,5,4,2,2,2,2,2,2,3,5
624,4,2,2,2,3,5,5,4,2,2,2,2,2,2,2,3
625,4,2,2,2,3,5,5,4,2,2,2,2,2,2,2,2
626,4,2,2,2,3,5,5,5,4,0,0,0,0,0,0,0
627,4,2,2,2,3,5,5,5,4,2,2,2,2,2,2,3
628,4,2,2,2,3,5,5,5,4,2,2,2,2,2,2,2
629,4,2,2,2,3,5,5,5,5,4,0,0,0,0,0,0
630,4,2,2,2,3,5,5,5,5,4,2,2,2,2,2,2
631,4,2,2,2,3,5,5,5,5,5,4,0,0,0,0,0
632,4,2,2,2,3,5,5,5,5,5,4,2,2,2,2,2
633,4,2,2,2,3,5,5,5,5,5,5,4,0,0,0,0
634,4,2,2,2,3,5,5,5,5,5,5,4,2,2,2,2
635,4,2,2,2,3,5,5,5,5,5,5,5,4,0,0,0
636,4,2,2,2,3,5,5,5,5,5,5,5,4,2,2,2
637,4,2,2,2,3,5,5,5,5,5,5,5,5,4,0,0
638,4,2,2,2,3,5,5,5,5,5,5,5,5,4,2,2
639,4,2,2,2,3,5,5,5,5,5,5,5,5,5,4,0
640,4,2,2,2,3,5,5,5,5,5,5,5,5,5,4,2
641,4,2,2,2,3,5,5,5,5,5,5,5,5,5,5,4
642,4,2,2,2,3,5,5,5,5,5,5,5,5,5,5,5
643,4,2,2,2,2,3,5,4,0,0,0,0,0,0,0,0
644,4,2,2,2,2,3,5,4,2,2,2,2,2,2,3,5
645,4,2,2,2,2,3,5,4,2,2,2,2,2,2,2,3
646,4,2,2,2,2,3,5,4,2,2,2,2,2,2,2,2
647,4,2,2,2,2,3,5,5,4,0,0,0,0,0,0,0
648,4,2,2,2,2,3,5,5,4,2,2,2,2,2,2,3
649,4,2,2,2,2,3,5,5,4,2,2,2,2,2,2,2
650,4,2,2,2,2,3,5,5,5,4,0,0,0,0,0,0
651,4,2,2,2,2,3,5,5,5,4,2,2,2,2,2,2
652,4,2,2,2,2,3,5,5,5,5,4,0,0,0,0,0
653,4,2,2,2,2,3,5,5,5,5,4,2,2,2,2,2
654,4,2,2,2,2,3,5,5,5,5,5,4,0,0,0,0
655,4,2,2,2,2,3,5,5,5,5,5,4,2,2,2,2
656,4,2,2,2,2,3,5,5,5,5,5,5,4,0,0,0
657,4,2,2,2,2,3,5,5,5,5,5,5,4,2,2,2
658,4,2,2,2,2,3,5,5,5,5,5,5,5,4,0,0
659,4,2,2,2,2,3,5,5,5,5,5,5,5,4,2,2
660,4,2,2,2,2,3,5,5,5,5,5,5,5,5,4,0
661,4,2,2,2,2,3,5,5,5,5,5,5,5,5,4,2
662,4,2,2,2,2,3,5,5,5,5,5,5,5,5,5,4
663,4,2,2,2,2,3,5,5,5,5,5,5,5,5,5,5
664,4,2,2,2,2,2,3,5,4,0,0,0,0,0,0,0
665,4,2,2,2,2,2,3,5,4,2,2,2,2,2,2,3
666,4,2,2,2,2,2,3,5,4,2,2,2,2,2,2,2
667,4,2,2,2,2,2,3,5,5,4,0,0,0,0,0,0
668,4,2,2,2,2,2,3,5,5,4,2,2,2,2,2,2
669,4,2,2,2,2,2,3,5,5,5,4,0,0,0,0,0
670,4,2,2,2,2,2,3,5,5,5,4,2,2,2,2,2
671,4,2,2,2,2,2,3,5,5,5,5,4,0,0,0,0
672,4,2,2,2,2,2,3,5,5,5,5,4,2,2,2,2
673,4,2,2,2,2,2,3,5,5,5,5,5,4,0,0,0
674,4,2,2,2,2,2,3,5,5,5,5,5,4,2,2,2
675,4,2,2,2,2,2,3,5,5,5,5,5,5,4,0,0
676,4,2,2,2,2,2,3,5,5,5,5,5,5,4,2,2
677,4,2,2,2,2,2,3,5,5,5,5,5,5,5,4,0
678,4,2,2,2,2,2,3,5,5,5,5,5,5,5,4,2
679,4,2,2,2,2,2,3,5,5,5,5,5,5,5,5,4
680,4,2,2,2,2,2,3,5,5,5,5,5,5,5,5,5
681,4,2,2,2,2,2,2,3,5,4,0,0,0,0,0,0
682,4,2,2,2,2,2,2,3,5,4,2,2,2,2,2,2
683,4,2,2,2,2,2,2,3,5,5,4,0,0,0,0,0
684,4,2,2,2,2,2,2,3,5,5,4,2,2,2,2,2
685,4,2,2,2,2,2,2,3,5,5,5,4,0,0,0,0
686,4,2,2,2,2,2,2,3,5,5,5,4,2,2,2,2
687,4,2,2,2,2,2,2,3,5,5,5,5,4,0,0,0
688,4,2,2,2,2,2,2,3,5,5,5,5,4,2,2,2
689,4,2,2,2,2,2,2,3,5,5,5,5,5,4,0,0
690,4,2,2,2,2,2,2,3,5,5,5,5,5,4,2,2
691,4,2,2,2,2,2,2,3,5,5,5,5,5,5,4,0
692,4,2,2,2,2,2,2,3,5,5,5,5,5,5,4,2
693,4,2,2,2,2,2,2,3,5,5,5,5,5,5,5,4
694,4,2,2,2,2,2,2,3,5,5,5,5,5,5,5,5
695,4,2,2,2,2,2,2,2,3,5,4,0,0,0,0,0
696,4,2,2,2,2,2,2,2,3,5,4,2,2,2,2,2
697,4,2,2,2,2,2,2,2,3,5,5,4,0,0,0,0
698,4,2,2,2,2,2,2,2,3,5,5,4,2,2,2,2
699,4,2,2,2,2,2,2,2,3,5,5,5,4,0,0,0
700,4,2,2,2,2,2,2,2,3,5,5,5,4,2,2,2
701,4,2,2,2,2,2,2,2,3,5,5,5,5,4,0,0
702,4,2,2,2,2,2,2,2,3,5,5,5,5,4,2,2
703,4,2,2,2,2,2,2,2,3,5,5,5,5,5,4,0
704,4,2,2,2,2,2,2,2,3,5,5,5,5,5,4,2
705,4,2,2,2,2,2,2,2,3,5,5,5,5,5,5,4
706,4,2,2,2,2,2,2,2,3,5,5,5,5,5,5,5
707,4,2,2,2,2,2,2,2,2,3,5,4,0,0,0,0
708,4,2,2,2,2,2,2,2,2,3,5,4,2,2,2,2
709,4,2,2,2,2,2,2,2,2,3,5,5,4,0,0,0
710,4,2,2,2,2,2,2,2,2,3,5,5,4,2,2,2
711,4,2,2,2,2,2,2,2,2,3,5,5,5,4,0,0
712,4,2,2,2,2,2,2,2,2,3,5,5,5,4,2,2
713,4,2,2,2,2,2,2,2,2,3,5,5,5,5,4,0
714,4,2,2,2,2,2,2,2,2,3,5,5,5,5,4,2
715,4,2,2,2,2,2,2,2,2,3,5,5,5,5,5,4
716,4,2,2,2,2,2,2,2,2,3,5,5,5,5,5,5
717,4,2,2,2,2,2,2,2,2,2,3,5,4,0,0,0
718,4,2,2,2,2,2,2,2,2,2,3,5,4,2,2,2
719,4,2,2,2,2,2,2,2,2,2,3,5,5,4,0,0
720,4,2,2,2,2,2,2,2,2,2,3,5,5,4,2,2
721,4,2,2,2,2,2,2,2,2,2,3,5,5,5,4,0
722,4,2,2,2,2,2,2,2,2,2,3,5,5,5,4,2
723,4,2,2,2,2,2,2,2,2,2,3,5,5,5,5,4
724,4,2,2,2,2,2,2,2,2,2,3,5,5,5,5,5
725,4,2,2,2,2,2,2,2,2,2,2,3,5,4,0,0
726,4,2,2,2,2,2,2,2,2,2,2,3,5,4,2,2
727,4,2,2,2,2,2,2,2,2,2,2,3,5,5,4,0
728,4,2,2,2,2,2,2,2,2,2,2,3,5,5,4,2
729,4,2,2,2,2,2,2,2,2,2,2,3,5,5,5,4
730,4,2,2,2,2,2,2,2,2,2,2,3,5,5,5,5
731,4,2,2,2,2,2,2,2,2,2,2,2,3,5,4,0
732,4,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2
733,4,2,2,2,2,2,2,2,2,2,2,2,3,5,5,4
734,4,2,2,2,2,2,2,2,2,2,2,2,3,5,5,5
735,4,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4
736,4,2,2,2,2,2,2,2,2,2,2,2,2,3,5,5
737,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5
738,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
739,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
740,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,5,4,2,2,2,2,2,2,3,5,4,0,0,0,0,0
742,5,4,2,2,2,2,2,2,3,5,4,2,2,2,2,2
743,5,4,2,2,2,2,2,2,3,5,5,4,0,0,0,0
744,5,4,2,2,2,2,2,2,3,5,5,4,2,2,2,2
745,5,4,2,2,2,2,2,2,3,5,5,5,4,0,0,0
746,5,4,2,2,2,2,2,2,3,5,5,5,4,2,2,2
747,5,4,2,2,2,2,2,2,3,5,5,5,5,4,0,0
748,5,4,2,2,2,2,2,2,3,5,5,5,5,4,2,2
749,5,4,2,2,2,2,2,2,3,5,5,5,5,5,4,0
750,5,4,2,2,2,2,2,2,3,5,5,5,5,5,4,2
751,5,4,2,2,2,2,2,2,3,5,5,5,5,5,5,4
752,5,4,2,2,2,2,2,2,3,5,5,5,5,5,5,5
753,5,4,2,2,2,2,2,2,2,3,5,4,0,0,0,0
754,5,4,2,2,2,2,2,2,2,3,5,4,2,2,2,2
755,5,4,2,2,2,2,2,2,2,3,5,5,4,0,0,0
756,5,4,2,2,2,2,2,2,2,3,5,5,4,2,2,2
757,5,4,2,2,2,2,2,2,2,3,5,5,5,4,0,0
758,5,4,2,2,2,2,2,2,2,3,5,5,5,4,2,2
759,5,4,2,2,2,2,2,2,2,3,5,5,5,5,4,0
760,5,4,2,2,2,2,2,2,2,3,5,5,5,5,4,2
761,5,4,2,2,2,2,2,2,2,3,5,5,5,5,5,4
762,5,4,2,2,2,2,2,2,2,3,5,5,5,5,5,5
763,5,4,2,2,2,2,2,2,2,2,3,5,4,0,0,0
764,5,4,2,2,2,2,2,2,2,2,3,5,4,2,2,2
765,5,4,2,2,2,2,2,2,2,2,3,5,5,4,0,0
766,5,4,2,2,2,2,2,2,2,2,3,5,5,4,2,2
767,5,4,2,2,2,2,2,2,2,2,3,5,5,5,4,0
768,5,4,2,2,2,2,2,2,2,2,3,5,5,5,4,2
769,5,4,2,2,2,2,2,2,2,2,3,5,5,5,5,4
770,5,4,2,2,2,2,2,2,2,2,3,5,5,5,5,5
771,5,4,2,2,2,2,2,2,2,2,2,3,5,4,0,0
772,5,4,2,2,2,2,2,2,2,2,2,3,5,4,2,2
773,5,4,2,2,2,2,2,2,2,2,2,3,5,5,4,0
774,5,4,2,2,2,2,2,2,2,2,2,3,5,5,4,2
775,5,4,2,2,2,2,2,2,2,2,2,3,5,5,5,4
776,5,4,2,2,2,2,2,2,2,2,2,3,5,5,5,5
777,5,4,2,2,2,2,2,2,2,2,2,2,3,5,4,0
778,5,4,2,2,2,2,2,2,2,2,2,2,3,5,4,2
779,5,4,2,2,2,2,2,2,2,2,2,2,3,5,5,4
780,5,4,2,2,2,2,2,2,2,2,2,2,3,5,5,5
781,5,4,2,2,2,2,2,2,2,2,2,2,2,3,5,4
782,5,4,2,2,2,2,2,2,2,2,2,2,2,3,5,5
783,5,4,2,2,2,2,2,2,2,2,2,2,2,2,3,5
784,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3
785,5,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2
786,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
787,5,5,4,2,2,2,2,2,2,3,5,4,0,0,0,0
788,5,5,4,2,2,2,2,2,2,3,5,4,2,2,2,2
789,5,5,4,2,2,2,2,2,2,3,5,5,4,0,0,0
790,5,5,4,2,2,2,2,2,2,3,5,5,4,2,2,2
791,5,5,4,2,2,2,2,2,2,3,5,5,5,4,0,0
792,5,5,4,2,2,2,2,2,2,3,5,5,5,4,2,2
793,5,5,4,2,2,2,2,2,2,3,5,5,5,5,4,0
794,5,5,4,2,2,2,2,2,2,3,5,5,5,5,4,2
795,5,5,4,2,2,2,2,2,2,3,5,5,5,5,5,4
796,5,5,4,2,2,2,2,2,2,3,5,5,5,5,5,5
797,5,5,4,2,2,2,2,2,2,2,3,5,4,0,0,0
798,5,5,4,2,2,2,2,2,2,2,3,5,4,2,2,2
799,5,5,4,2,2,2,2,2,2,2,3,5,5,4,0,0
800,5,5,4,2,2,2,2,2,2,2,3,5,5,4,2,2
801,5,5,4,2,2,2,2,2,2,2,3,5,5,5,4,0
802,5,5,4,2,2,2,2,2,2,2,3,5,5,5,4,2
803,5,5,4,2,2,2,2,2,2,2,3,5,5,5,5,4
804,5,5,4,2,2,2,2,2,2,2,3,5,5,5,5,5
805,5,5,4,2,2,2,2,2,2,2,2,3,5,4,0,0
806,5,5,4,2,2,2,2,2,2,2,2,3,5,4,2,2
807,5,5,4,2,2,2,2,2,2,2,2,3,5,5,4,0
808,5,5,4,2,2,2,2,2,2,2,2,3,5,5,4,2
809,5,5,4,2,2,2,2,2,2,2,2,3,5,5,5,4
810,5,5,4,2,2,2,2,2,2,2,2,3,5,5,5,5
811,5,5,4,2,2,2,2,2,2,2,2,2,3,5,4,0
812,5,5,4,2,2,2,2,2,2,2,2,2,3,5,4,2
813,5,5,4,2,2,2,2,2,2,2,2,2,3,5,5,4
814,5,5,4,2,2,2,2,2,2,2,2,2,3,5,5,5
815,5,5,4,2,2,2,2,2,2,2,2,2,2,3,5,4
816,5,5,4,2,2,2,2,2,2,2,2,2,2,3,5,5
817,5,5,4,2,2,2,2,2,2,2,2,2,2,2,3,5
