,latitude,longitude,so,thetao
2022-07-03 07:00:00,36.520832,-2.458332,37.229897,20.398113
2022-07-03 08:00:00,36.520832,-2.458332,37.221275,20.500935
2022-07-03 09:00:00,36.520832,-2.458332,37.211445,20.595259
2022-07-03 10:00:00,36.520832,-2.458332,37.201534,20.679356
2022-07-03 11:00:00,36.520832,-2.458332,37.192787,20.748686
2022-07-03 12:00:00,36.520832,-2.458332,37.184624,20.781277
2022-07-03 13:00:00,36.520832,-2.458332,37.17479,20.783272
2022-07-03 14:00:00,36.520832,-2.458332,37.161808,20.765497
2022-07-03 15:00:00,36.520832,-2.458332,37.148636,20.735918
2022-07-03 16:00:00,36.520832,-2.458332,37.142338,20.704256
2022-07-03 17:00:00,36.520832,-2.458332,37.14422,20.686665
2022-07-03 18:00:00,36.520832,-2.458332,37.150322,20.688267
2022-07-03 19:00:00,36.520832,-2.458332,37.156353,20.699923
2022-07-03 20:00:00,36.520832,-2.458332,37.15987,20.713697
2022-07-03 21:00:00,36.520832,-2.458332,37.1603,20.718431
2022-07-03 22:00:00,36.520832,-2.458332,37.15852,20.712437
2022-07-03 23:00:00,36.520832,-2.458332,37.155537,20.702387
2022-07-04 00:00:00,36.520832,-2.458332,37.14999,20.690304
2022-07-04 01:00:00,36.520832,-2.458332,37.15248,20.694258
2022-07-04 02:00:00,36.520832,-2.458332,37.162098,20.708212
2022-07-04 03:00:00,36.520832,-2.458332,37.182247,20.710617
2022-07-04 04:00:00,36.520832,-2.458332,37.210323,20.68815
2022-07-04 05:00:00,36.520832,-2.458332,37.239246,20.65109
2022-07-04 06:00:00,36.520832,-2.458332,37.26434,20.621584
2022-07-04 07:00:00,36.520832,-2.458332,37.28217,20.621622
2022-07-04 08:00:00,36.520832,-2.458332,37.287823,20.659153
2022-07-04 09:00:00,36.520832,-2.458332,37.276054,20.737097
2022-07-04 10:00:00,36.520832,-2.458332,37.246277,20.902197
2022-07-04 11:00:00,36.520832,-2.458332,37.210415,21.081324
2022-07-04 12:00:00,36.520832,-2.458332,37.18447,21.24506
2022-07-04 13:00:00,36.520832,-2.458332,37.17345,21.394346
2022-07-04 14:00:00,36.520832,-2.458332,37.175972,21.52189
2022-07-04 15:00:00,36.520832,-2.458332,37.190884,21.606686
2022-07-04 16:00:00,36.520832,-2.458332,37.214577,21.639233
2022-07-04 17:00:00,36.520832,-2.458332,37.242416,21.621521
2022-07-04 18:00:00,36.520832,-2.458332,37.27091,21.563555
2022-07-04 19:00:00,36.520832,-2.458332,37.298912,21.486198
2022-07-04 20:00:00,36.520832,-2.458332,37.325657,21.419392
2022-07-04 21:00:00,36.520832,-2.458332,37.348183,21.373415
2022-07-04 22:00:00,36.520832,-2.458332,37.36016,21.35169
2022-07-04 23:00:00,36.520832,-2.458332,37.36026,21.345644
2022-07-05 00:00:00,36.520832,-2.458332,37.40481,21.268656
2022-07-05 01:00:00,36.520832,-2.458332,37.40232,21.259712
2022-07-05 02:00:00,36.520832,-2.458332,37.40641,21.24642
2022-07-05 03:00:00,36.520832,-2.458332,37.414867,21.226496
2022-07-05 04:00:00,36.520832,-2.458332,37.423454,21.19954
2022-07-05 05:00:00,36.520832,-2.458332,37.430195,21.166216
2022-07-05 06:00:00,36.520832,-2.458332,37.434757,21.144089
2022-07-05 07:00:00,36.520832,-2.458332,37.437702,21.159979
2022-07-05 08:00:00,36.520832,-2.458332,37.4382,21.225248
2022-07-05 09:00:00,36.520832,-2.458332,37.43381,21.34396
2022-07-05 10:00:00,36.520832,-2.458332,37.422184,21.51902
2022-07-05 11:00:00,36.520832,-2.458332,37.403713,21.719772
2022-07-05 12:00:00,36.520832,-2.458332,37.385365,21.917793
2022-07-05 13:00:00,36.520832,-2.458332,37.37594,22.099072
2022-07-05 14:00:00,36.520832,-2.458332,37.37856,22.258152
2022-07-05 15:00:00,36.520832,-2.458332,37.388954,22.373283
2022-07-05 16:00:00,36.520832,-2.458332,37.40047,22.429604
2022-07-05 17:00:00,36.520832,-2.458332,37.40877,22.410807
2022-07-05 18:00:00,36.520832,-2.458332,37.414272,22.330751
2022-07-05 19:00:00,36.520832,-2.458332,37.41813,22.22191
2022-07-05 20:00:00,36.520832,-2.458332,37.42012,22.13564
2022-07-05 21:00:00,36.520832,-2.458332,37.419758,22.09723
2022-07-05 22:00:00,36.520832,-2.458332,37.417095,22.093063
2022-07-05 23:00:00,36.520832,-2.458332,37.412437,22.101494
2022-07-06 00:00:00,36.520832,-2.458332,37.534332,21.459389
2022-07-06 01:00:00,36.520832,-2.458332,37.5198,21.458414
2022-07-06 02:00:00,36.520832,-2.458332,37.516678,21.491362
2022-07-06 03:00:00,36.520832,-2.458332,37.515873,21.510748
2022-07-06 04:00:00,36.520832,-2.458332,37.517044,21.5157
2022-07-06 05:00:00,36.520832,-2.458332,37.519646,21.512253
2022-07-06 06:00:00,36.520832,-2.458332,37.52326,21.519701
2022-07-06 07:00:00,36.520832,-2.458332,37.527836,21.556757
2022-07-06 08:00:00,36.520832,-2.458332,37.5322,21.627567
2022-07-06 09:00:00,36.520832,-2.458332,37.535015,21.724596
2022-07-06 10:00:00,36.520832,-2.458332,37.536263,21.837315
2022-07-06 11:00:00,36.520832,-2.458332,37.536404,21.96543
2022-07-06 12:00:00,36.520832,-2.458332,37.535152,22.112782
2022-07-06 13:00:00,36.520832,-2.458332,37.528095,22.268787
2022-07-06 14:00:00,36.520832,-2.458332,37.513733,22.419367
2022-07-06 15:00:00,36.520832,-2.458332,37.49532,22.549553
2022-07-06 16:00:00,36.520832,-2.458332,37.47804,22.639755
2022-07-06 17:00:00,36.520832,-2.458332,37.462357,22.681833
2022-07-06 18:00:00,36.520832,-2.458332,37.445568,22.657597
2022-07-06 19:00:00,36.520832,-2.458332,37.425854,22.587416
2022-07-06 20:00:00,36.520832,-2.458332,37.403236,22.525597
2022-07-06 21:00:00,36.520832,-2.458332,37.378586,22.512148
2022-07-06 22:00:00,36.520832,-2.458332,37.35354,22.529306
2022-07-06 23:00:00,36.520832,-2.458332,37.330925,22.551178
2022-07-07 00:00:00,36.520832,-2.458332,37.318367,22.575117
2022-07-07 01:00:00,36.520832,-2.458332,37.29982,22.581554
2022-07-07 02:00:00,36.520832,-2.458332,37.285427,22.56647
2022-07-07 03:00:00,36.520832,-2.458332,37.276302,22.53093
2022-07-07 04:00:00,36.520832,-2.458332,37.2722,22.47688
2022-07-07 05:00:00,36.520832,-2.458332,37.271793,22.406126
2022-07-07 06:00:00,36.520832,-2.458332,37.27548,22.342253
2022-07-07 07:00:00,36.520832,-2.458332,37.28328,22.315378
2022-07-07 08:00:00,36.520832,-2.458332,37.29466,22.335888
2022-07-07 09:00:00,36.520832,-2.458332,37.3086,22.394089
2022-07-07 10:00:00,36.520832,-2.458332,37.32348,22.469131
2022-07-07 11:00:00,36.520832,-2.458332,37.33913,22.538282
2022-07-07 12:00:00,36.520832,-2.458332,37.35513,22.59008
2022-07-07 13:00:00,36.520832,-2.458332,37.369446,22.632458
2022-07-07 14:00:00,36.520832,-2.458332,37.380684,22.670332
2022-07-07 15:00:00,36.520832,-2.458332,37.388878,22.69642
2022-07-07 16:00:00,36.520832,-2.458332,37.394558,22.701193
2022-07-07 17:00:00,36.520832,-2.458332,37.398518,22.680706
2022-07-07 18:00:00,36.520832,-2.458332,37.40172,22.634462
2022-07-07 19:00:00,36.520832,-2.458332,37.40506,22.573845
2022-07-07 20:00:00,36.520832,-2.458332,37.409924,22.531301
2022-07-07 21:00:00,36.520832,-2.458332,37.41669,22.509531
2022-07-07 22:00:00,36.520832,-2.458332,37.424,22.498848
2022-07-07 23:00:00,36.520832,-2.458332,37.43248,22.49207
2022-07-08 00:00:00,36.520832,-2.458332,37.47871,22.373602
2022-07-08 01:00:00,36.520832,-2.458332,37.482193,22.359175
2022-07-08 02:00:00,36.520832,-2.458332,37.49128,22.352009
2022-07-08 03:00:00,36.520832,-2.458332,37.4969,22.347748
2022-07-08 04:00:00,36.520832,-2.458332,37.498623,22.348751
2022-07-08 05:00:00,36.520832,-2.458332,37.498123,22.35532
2022-07-08 06:00:00,36.520832,-2.458332,37.497463,22.372517
2022-07-08 07:00:00,36.520832,-2.458332,37.49478,22.404478
2022-07-08 08:00:00,36.520832,-2.458332,37.493095,22.446619
2022-07-08 09:00:00,36.520832,-2.458332,37.494953,22.519619
2022-07-08 10:00:00,36.520832,-2.458332,37.499004,22.679764
2022-07-08 11:00:00,36.520832,-2.458332,37.502563,22.838018
2022-07-08 12:00:00,36.520832,-2.458332,37.504707,22.988941
2022-07-08 13:00:00,36.520832,-2.458332,37.50554,23.13082
2022-07-08 14:00:00,36.520832,-2.458332,37.504936,23.257935
2022-07-08 15:00:00,36.520832,-2.458332,37.501583,23.356808
2022-07-08 16:00:00,36.520832,-2.458332,37.490574,23.406256
2022-07-08 17:00:00,36.520832,-2.458332,37.464565,23.386353
2022-07-08 18:00:00,36.520832,-2.458332,37.424458,23.309792
2022-07-08 19:00:00,36.520832,-2.458332,37.381325,23.222174
2022-07-08 20:00:00,36.520832,-2.458332,37.347317,23.15276
2022-07-08 21:00:00,36.520832,-2.458332,37.32952,23.102041
2022-07-08 22:00:00,36.520832,-2.458332,37.327934,23.059334
2022-07-08 23:00:00,36.520832,-2.458332,37.338627,23.019741
2022-07-09 00:00:00,36.520832,-2.458332,37.361813,22.981909
2022-07-09 01:00:00,36.520832,-2.458332,37.376938,22.938074
2022-07-09 02:00:00,36.520832,-2.458332,37.386726,22.896538
2022-07-09 03:00:00,36.520832,-2.458332,37.388226,22.859552
2022-07-09 04:00:00,36.520832,-2.458332,37.381145,22.825968
2022-07-09 05:00:00,36.520832,-2.458332,37.366756,22.794704
2022-07-09 06:00:00,36.520832,-2.458332,37.34778,22.777258
2022-07-09 07:00:00,36.520832,-2.458332,37.32682,22.787403
2022-07-09 08:00:00,36.520832,-2.458332,37.30709,22.834696
2022-07-09 09:00:00,36.520832,-2.458332,37.29176,22.916553
2022-07-09 10:00:00,36.520832,-2.458332,37.28065,23.017588
2022-07-09 11:00:00,36.520832,-2.458332,37.274265,23.115276
2022-07-09 12:00:00,36.520832,-2.458332,37.272457,23.196854
2022-07-09 13:00:00,36.520832,-2.458332,37.273724,23.262384
2022-07-09 14:00:00,36.520832,-2.458332,37.275555,23.31168
2022-07-09 15:00:00,36.520832,-2.458332,37.275665,23.342447
2022-07-09 16:00:00,36.520832,-2.458332,37.273434,23.354887
2022-07-09 17:00:00,36.520832,-2.458332,37.26876,23.348352
2022-07-09 18:00:00,36.520832,-2.458332,37.26186,23.32371
2022-07-09 19:00:00,36.520832,-2.458332,37.253513,23.28578
2022-07-09 20:00:00,36.520832,-2.458332,37.245083,23.249376
2022-07-09 21:00:00,36.520832,-2.458332,37.237774,23.21898
2022-07-09 22:00:00,36.520832,-2.458332,37.23138,23.194324
2022-07-09 23:00:00,36.520832,-2.458332,37.225708,23.171106
2022-07-10 00:00:00,36.520832,-2.458332,37.28184,22.950565
2022-07-10 01:00:00,36.520832,-2.458332,37.267403,22.92372
2022-07-10 02:00:00,36.520832,-2.458332,37.262154,22.910948
2022-07-10 03:00:00,36.520832,-2.458332,37.256,22.900888
2022-07-10 04:00:00,36.520832,-2.458332,37.24766,22.892069
2022-07-10 05:00:00,36.520832,-2.458332,37.236683,22.885153
2022-07-10 06:00:00,36.520832,-2.458332,37.224518,22.891712
2022-07-10 07:00:00,36.520832,-2.458332,37.2126,22.918964
2022-07-10 08:00:00,36.520832,-2.458332,37.20225,22.966879
2022-07-10 09:00:00,36.520832,-2.458332,37.195328,23.037838
2022-07-10 10:00:00,36.520832,-2.458332,37.19359,23.179607
2022-07-10 11:00:00,36.520832,-2.458332,37.197254,23.330534
2022-07-10 12:00:00,36.520832,-2.458332,37.20268,23.46372
2022-07-10 13:00:00,36.520832,-2.458332,37.2043,23.576242
2022-07-10 14:00:00,36.520832,-2.458332,37.199863,23.675013
2022-07-10 15:00:00,36.520832,-2.458332,37.189568,23.750107
2022-07-10 16:00:00,36.520832,-2.458332,37.17341,23.792494
2022-07-10 17:00:00,36.520832,-2.458332,37.1522,23.799305
2022-07-10 18:00:00,36.520832,-2.458332,37.128246,23.769367
2022-07-10 19:00:00,36.520832,-2.458332,37.104553,23.725416
2022-07-10 20:00:00,36.520832,-2.458332,37.0824,23.698713
2022-07-10 21:00:00,36.520832,-2.458332,37.061977,23.68634
2022-07-10 22:00:00,36.520832,-2.458332,37.04559,23.673328
2022-07-10 23:00:00,36.520832,-2.458332,37.036945,23.652803
2022-07-11 00:00:00,36.520832,-2.458332,37.138752,23.311491
2022-07-11 01:00:00,36.520832,-2.458332,37.145653,23.27797
2022-07-11 02:00:00,36.520832,-2.458332,37.161846,23.247152
2022-07-11 03:00:00,36.520832,-2.458332,37.173763,23.2192
2022-07-11 04:00:00,36.520832,-2.458332,37.17788,23.191025
2022-07-11 05:00:00,36.520832,-2.458332,37.170517,23.162172
2022-07-11 06:00:00,36.520832,-2.458332,37.152885,23.158703
2022-07-11 07:00:00,36.520832,-2.458332,37.1317,23.201723
2022-07-11 08:00:00,36.520832,-2.458332,37.11406,23.280394
2022-07-11 09:00:00,36.520832,-2.458332,37.10043,23.38011
2022-07-11 10:00:00,36.520832,-2.458332,37.0878,23.483921
2022-07-11 11:00:00,36.520832,-2.458332,37.076912,23.548805
2022-07-11 12:00:00,36.520832,-2.458332,37.068855,23.579931
2022-07-11 13:00:00,36.520832,-2.458332,37.06396,23.582483
2022-07-11 14:00:00,36.520832,-2.458332,37.06182,23.558725
2022-07-11 15:00:00,36.520832,-2.458332,37.061287,23.513346
2022-07-11 16:00:00,36.520832,-2.458332,37.06131,23.452494
2022-07-11 17:00:00,36.520832,-2.458332,37.061203,23.380888
2022-07-11 18:00:00,36.520832,-2.458332,37.060207,23.305708
2022-07-11 19:00:00,36.520832,-2.458332,37.0575,23.238094
2022-07-11 20:00:00,36.520832,-2.458332,37.052483,23.190735
2022-07-11 21:00:00,36.520832,-2.458332,37.045586,23.160736
2022-07-11 22:00:00,36.520832,-2.458332,37.0384,23.138245
2022-07-11 23:00:00,36.520832,-2.458332,37.032784,23.11522
2022-07-12 00:00:00,36.520832,-2.458332,37.0284,23.086876
2022-07-12 01:00:00,36.520832,-2.458332,37.02919,23.052448
2022-07-12 02:00:00,36.520832,-2.458332,37.031612,23.011667
2022-07-12 03:00:00,36.520832,-2.458332,37.034245,22.96856
2022-07-12 04:00:00,36.520832,-2.458332,37.03575,22.925512
2022-07-12 05:00:00,36.520832,-2.458332,37.035454,22.88661
2022-07-12 06:00:00,36.520832,-2.458332,37.03294,22.863604
2022-07-12 07:00:00,36.520832,-2.458332,37.027782,22.866312
2022-07-12 08:00:00,36.520832,-2.458332,37.020145,22.893797
2022-07-12 09:00:00,36.520832,-2.458332,37.011375,22.948524
2022-07-12 10:00:00,36.520832,-2.458332,37.00326,23.019405
2022-07-12 11:00:00,36.520832,-2.458332,36.9975,23.073954
2022-07-12 12:00:00,36.520832,-2.458332,36.994873,23.112335
2022-07-12 13:00:00,36.520832,-2.458332,36.995773,23.127264
2022-07-12 14:00:00,36.520832,-2.458332,36.998817,23.121666
2022-07-12 15:00:00,36.520832,-2.458332,37.0021,23.102343
2022-07-12 16:00:00,36.520832,-2.458332,37.0037,23.075539
2022-07-12 17:00:00,36.520832,-2.458332,37.003777,23.043434
2022-07-12 18:00:00,36.520832,-2.458332,37.002888,23.007359
2022-07-12 19:00:00,36.520832,-2.458332,37.00122,22.974253
2022-07-12 20:00:00,36.520832,-2.458332,36.9987,22.95579
2022-07-12 21:00:00,36.520832,-2.458332,36.9953,22.951569
2022-07-12 22:00:00,36.520832,-2.458332,36.991043,22.957163
2022-07-12 23:00:00,36.520832,-2.458332,36.98591,22.968672
2022-07-13 00:00:00,36.520832,-2.458332,37.014347,22.851013
2022-07-13 01:00:00,36.520832,-2.458332,37.00638,22.863207
2022-07-13 02:00:00,36.520832,-2.458332,37.003704,22.878761
2022-07-13 03:00:00,36.520832,-2.458332,37.00173,22.88579
2022-07-13 04:00:00,36.520832,-2.458332,37.000114,22.882122
2022-07-13 05:00:00,36.520832,-2.458332,36.99885,22.875605
2022-07-13 06:00:00,36.520832,-2.458332,36.99771,22.882833
2022-07-13 07:00:00,36.520832,-2.458332,36.996464,22.916864
2022-07-13 08:00:00,36.520832,-2.458332,36.99491,22.979296
2022-07-13 09:00:00,36.520832,-2.458332,36.992966,23.077568
2022-07-13 10:00:00,36.520832,-2.458332,36.99071,23.261059
2022-07-13 11:00:00,36.520832,-2.458332,36.988262,23.46593
2022-07-13 12:00:00,36.520832,-2.458332,36.985798,23.671404
2022-07-13 13:00:00,36.520832,-2.458332,36.983444,23.868618
2022-07-13 14:00:00,36.520832,-2.458332,36.98123,24.0405
2022-07-13 15:00:00,36.520832,-2.458332,36.979115,24.172955
2022-07-13 16:00:00,36.520832,-2.458332,36.977085,24.25468
2022-07-13 17:00:00,36.520832,-2.458332,36.97499,24.276455
2022-07-13 18:00:00,36.520832,-2.458332,36.972458,24.233677
2022-07-13 19:00:00,36.520832,-2.458332,36.968945,24.145098
2022-07-13 20:00:00,36.520832,-2.458332,36.963943,24.055546
2022-07-13 21:00:00,36.520832,-2.458332,36.956917,23.984089
2022-07-13 22:00:00,36.520832,-2.458332,36.948048,23.933361
2022-07-13 23:00:00,36.520832,-2.458332,36.938297,23.904482
2022-07-14 00:00:00,36.520832,-2.458332,36.922073,23.888456
2022-07-14 01:00:00,36.520832,-2.458332,36.91548,23.879742
2022-07-14 02:00:00,36.520832,-2.458332,36.911583,23.867393
2022-07-14 03:00:00,36.520832,-2.458332,36.910057,23.853897
2022-07-14 04:00:00,36.520832,-2.458332,36.909954,23.835373
2022-07-14 05:00:00,36.520832,-2.458332,36.910007,23.813196
2022-07-14 06:00:00,36.520832,-2.458332,36.909718,23.801418
2022-07-14 07:00:00,36.520832,-2.458332,36.909054,23.813353
2022-07-14 08:00:00,36.520832,-2.458332,36.907364,23.853878
2022-07-14 09:00:00,36.520832,-2.458332,36.90274,23.929209
2022-07-14 10:00:00,36.520832,-2.458332,36.893024,24.09002
2022-07-14 11:00:00,36.520832,-2.458332,36.877674,24.26372
2022-07-14 12:00:00,36.520832,-2.458332,36.858585,24.424463
2022-07-14 13:00:00,36.520832,-2.458332,36.838802,24.564198
2022-07-14 14:00:00,36.520832,-2.458332,36.821712,24.68052
2022-07-14 15:00:00,36.520832,-2.458332,36.809387,24.767662
2022-07-14 16:00:00,36.520832,-2.458332,36.8018,24.817125
2022-07-14 17:00:00,36.520832,-2.458332,36.798748,24.821543
2022-07-14 18:00:00,36.520832,-2.458332,36.798904,24.778212
2022-07-14 19:00:00,36.520832,-2.458332,36.80001,24.69521
2022-07-14 20:00:00,36.520832,-2.458332,36.799904,24.603117
2022-07-14 21:00:00,36.520832,-2.458332,36.796734,24.524706
2022-07-14 22:00:00,36.520832,-2.458332,36.788616,24.470388
2022-07-14 23:00:00,36.520832,-2.458332,36.774937,24.427708
2022-07-15 00:00:00,36.520832,-2.458332,36.729923,24.398252
2022-07-15 01:00:00,36.520832,-2.458332,36.72213,24.35901
2022-07-15 02:00:00,36.520832,-2.458332,36.711895,24.311913
2022-07-15 03:00:00,36.520832,-2.458332,36.70667,24.264389
2022-07-15 04:00:00,36.520832,-2.458332,36.70709,24.215858
2022-07-15 05:00:00,36.520832,-2.458332,36.711464,24.16794
2022-07-15 06:00:00,36.520832,-2.458332,36.71631,24.13015
2022-07-15 07:00:00,36.520832,-2.458332,36.71896,24.107864
2022-07-15 08:00:00,36.520832,-2.458332,36.718376,24.106117
2022-07-15 09:00:00,36.520832,-2.458332,36.713066,24.152725
2022-07-15 10:00:00,36.520832,-2.458332,36.70692,24.18078
2022-07-15 11:00:00,36.520832,-2.458332,36.698666,24.219223
2022-07-15 12:00:00,36.520832,-2.458332,36.689194,24.252752
2022-07-15 13:00:00,36.520832,-2.458332,36.680847,24.279999
2022-07-15 14:00:00,36.520832,-2.458332,36.675213,24.297768
2022-07-15 15:00:00,36.520832,-2.458332,36.671814,24.29713
2022-07-15 16:00:00,36.520832,-2.458332,36.669533,24.275316
2022-07-15 17:00:00,36.520832,-2.458332,36.668827,24.236301
2022-07-15 18:00:00,36.520832,-2.458332,36.670437,24.19309
2022-07-15 19:00:00,36.520832,-2.458332,36.67396,24.1651
2022-07-15 20:00:00,36.520832,-2.458332,36.67793,24.149836
2022-07-15 21:00:00,36.520832,-2.458332,36.68136,24.138138
2022-07-15 22:00:00,36.520832,-2.458332,36.683784,24.120073
2022-07-15 23:00:00,36.520832,-2.458332,36.68427,24.096008
2022-07-16 00:00:00,36.520832,-2.458332,36.67392,24.059769
2022-07-16 01:00:00,36.520832,-2.458332,36.671124,24.026648
2022-07-16 02:00:00,36.520832,-2.458332,36.66762,23.992075
2022-07-16 03:00:00,36.520832,-2.458332,36.664204,23.95498
2022-07-16 04:00:00,36.520832,-2.458332,36.661877,23.918592
2022-07-16 05:00:00,36.520832,-2.458332,36.661236,23.886557
2022-07-16 06:00:00,36.520832,-2.458332,36.661324,23.869593
2022-07-16 07:00:00,36.520832,-2.458332,36.66046,23.876095
2022-07-16 08:00:00,36.520832,-2.458332,36.65842,23.910288
2022-07-16 09:00:00,36.520832,-2.458332,36.655083,23.9784
2022-07-16 10:00:00,36.520832,-2.458332,36.650875,24.123865
2022-07-16 11:00:00,36.520832,-2.458332,36.646175,24.274591
2022-07-16 12:00:00,36.520832,-2.458332,36.641518,24.416458
2022-07-16 13:00:00,36.520832,-2.458332,36.636883,24.558193
2022-07-16 14:00:00,36.520832,-2.458332,36.6325,24.696802
2022-07-16 15:00:00,36.520832,-2.458332,36.62866,24.818222
2022-07-16 16:00:00,36.520832,-2.458332,36.62572,24.915478
2022-07-16 17:00:00,36.520832,-2.458332,36.624157,24.982637
2022-07-16 18:00:00,36.520832,-2.458332,36.62401,25.007992
2022-07-16 19:00:00,36.520832,-2.458332,36.624924,24.987778
2022-07-16 20:00:00,36.520832,-2.458332,36.626175,24.939266
2022-07-16 21:00:00,36.520832,-2.458332,36.62715,24.872719
2022-07-16 22:00:00,36.520832,-2.458332,36.627697,24.788956
2022-07-16 23:00:00,36.520832,-2.458332,36.628506,24.693033
2022-07-17 00:00:00,36.520832,-2.458332,36.544373,24.712162
2022-07-17 01:00:00,36.520832,-2.458332,36.55789,24.642813
2022-07-17 02:00:00,36.520832,-2.458332,36.57737,24.597813
2022-07-17 03:00:00,36.520832,-2.458332,36.600357,24.565899
2022-07-17 04:00:00,36.520832,-2.458332,36.618378,24.535242
2022-07-17 05:00:00,36.520832,-2.458332,36.627293,24.509018
2022-07-17 06:00:00,36.520832,-2.458332,36.625317,24.51016
2022-07-17 07:00:00,36.520832,-2.458332,36.61591,24.552183
2022-07-17 08:00:00,36.520832,-2.458332,36.60338,24.641573
2022-07-17 09:00:00,36.520832,-2.458332,36.591618,24.773321
2022-07-17 10:00:00,36.520832,-2.458332,36.583836,24.935328
2022-07-17 11:00:00,36.520832,-2.458332,36.58124,25.107426
2022-07-17 12:00:00,36.520832,-2.458332,36.583466,25.274889
2022-07-17 13:00:00,36.520832,-2.458332,36.589787,25.42696
2022-07-17 14:00:00,36.520832,-2.458332,36.598583,25.55502
2022-07-17 15:00:00,36.520832,-2.458332,36.60736,25.650469
2022-07-17 16:00:00,36.520832,-2.458332,36.61381,25.702642
2022-07-17 17:00:00,36.520832,-2.458332,36.616867,25.703087
2022-07-17 18:00:00,36.520832,-2.458332,36.616966,25.647087
2022-07-17 19:00:00,36.520832,-2.458332,36.61555,25.548668
2022-07-17 20:00:00,36.520832,-2.458332,36.614735,25.437323
2022-07-17 21:00:00,36.520832,-2.458332,36.617725,25.323883
2022-07-17 22:00:00,36.520832,-2.458332,36.628746,25.212955
2022-07-17 23:00:00,36.520832,-2.458332,36.653034,25.106789
2022-07-18 00:00:00,36.520832,-2.458332,36.684826,25.018204
2022-07-18 01:00:00,36.520832,-2.458332,36.73901,24.996006
2022-07-18 02:00:00,36.520832,-2.458332,36.78737,25.016708
2022-07-18 03:00:00,36.520832,-2.458332,36.822723,25.04273
2022-07-18 04:00:00,36.520832,-2.458332,36.83664,25.05769
2022-07-18 05:00:00,36.520832,-2.458332,36.82819,25.056963
2022-07-18 06:00:00,36.520832,-2.458332,36.803074,25.052862
2022-07-18 07:00:00,36.520832,-2.458332,36.767822,25.061941
2022-07-18 08:00:00,36.520832,-2.458332,36.731068,25.089666
2022-07-18 09:00:00,36.520832,-2.458332,36.704365,25.151672
2022-07-18 10:00:00,36.520832,-2.458332,36.69558,25.270302
2022-07-18 11:00:00,36.520832,-2.458332,36.70479,25.381554
2022-07-18 12:00:00,36.520832,-2.458332,36.7322,25.48779
2022-07-18 13:00:00,36.520832,-2.458332,36.77557,25.605745
2022-07-18 14:00:00,36.520832,-2.458332,36.827263,25.740437
2022-07-18 15:00:00,36.520832,-2.458332,36.87676,25.860367
2022-07-18 16:00:00,36.520832,-2.458332,36.913517,25.939924
2022-07-18 17:00:00,36.520832,-2.458332,36.931435,25.975199
2022-07-18 18:00:00,36.520832,-2.458332,36.93026,25.965845
2022-07-18 19:00:00,36.520832,-2.458332,36.91406,25.92279
2022-07-18 20:00:00,36.520832,-2.458332,36.8909,25.871899
2022-07-18 21:00:00,36.520832,-2.458332,36.871387,25.819641
2022-07-18 22:00:00,36.520832,-2.458332,36.863117,25.773705
2022-07-18 23:00:00,36.520832,-2.458332,36.86732,25.738934
2022-07-19 00:00:00,36.520832,-2.458332,36.948215,25.53804
2022-07-19 01:00:00,36.520832,-2.458332,36.96785,25.530226
2022-07-19 02:00:00,36.520832,-2.458332,36.994797,25.527645
2022-07-19 03:00:00,36.520832,-2.458332,37.018562,25.521904
2022-07-19 04:00:00,36.520832,-2.458332,37.033234,25.512402
2022-07-19 05:00:00,36.520832,-2.458332,37.037647,25.50014
2022-07-19 06:00:00,36.520832,-2.458332,37.033344,25.497866
2022-07-19 07:00:00,36.520832,-2.458332,37.02253,25.516747
2022-07-19 08:00:00,36.520832,-2.458332,37.009533,25.559206
2022-07-19 09:00:00,36.520832,-2.458332,37.00046,25.633476
2022-07-19 10:00:00,36.520832,-2.458332,36.998158,25.792442
2022-07-19 11:00:00,36.520832,-2.458332,37.00616,25.98074
2022-07-19 12:00:00,36.520832,-2.458332,37.023766,26.172668
2022-07-19 13:00:00,36.520832,-2.458332,37.047787,26.354572
2022-07-19 14:00:00,36.520832,-2.458332,37.076252,26.51385
2022-07-19 15:00:00,36.520832,-2.458332,37.1068,26.633833
2022-07-19 16:00:00,36.520832,-2.458332,37.135906,26.696796
2022-07-19 17:00:00,36.520832,-2.458332,37.159683,26.707062
2022-07-19 18:00:00,36.520832,-2.458332,37.17513,26.674906
2022-07-19 19:00:00,36.520832,-2.458332,37.18357,26.608047
2022-07-19 20:00:00,36.520832,-2.458332,37.187107,26.535656
2022-07-19 21:00:00,36.520832,-2.458332,37.18626,26.474571
2022-07-19 22:00:00,36.520832,-2.458332,37.180595,26.42159
2022-07-19 23:00:00,36.520832,-2.458332,37.17037,26.372263
2022-07-20 00:00:00,36.520832,-2.458332,37.184036,26.300442
2022-07-20 01:00:00,36.520832,-2.458332,37.17535,26.24683
2022-07-20 02:00:00,36.520832,-2.458332,37.173634,26.189249
2022-07-20 03:00:00,36.520832,-2.458332,37.17882,26.127
2022-07-20 04:00:00,36.520832,-2.458332,37.18505,26.05935
2022-07-20 05:00:00,36.520832,-2.458332,37.18938,25.997488
2022-07-20 06:00:00,36.520832,-2.458332,37.19323,25.969698
2022-07-20 07:00:00,36.520832,-2.458332,37.195435,25.98982
2022-07-20 08:00:00,36.520832,-2.458332,37.195374,26.053383
2022-07-20 09:00:00,36.520832,-2.458332,37.194805,26.150158
