,0,1,2,3,4,5,6,7
0,0,1,2,1,2,1,2,1
1,0,1,2,1,2,1,2,0
2,0,1,2,1,2,1,2,2
3,0,1,2,1,2,1,1,2
4,0,1,2,1,2,1,1,1
5,0,1,2,1,2,0,1,2
6,0,1,2,1,2,0,1,1
7,0,1,2,1,2,0,2,1
8,0,1,2,1,2,0,2,0
9,0,1,2,1,2,0,2,2
10,0,1,2,1,2,0,0,1
11,0,1,2,1,2,0,0,2
12,0,1,2,1,2,0,0,0
13,0,1,2,1,2,2,1,2
14,0,1,2,1,2,2,1,1
15,0,1,2,1,2,2,0,1
16,0,1,2,1,2,2,0,2
17,0,1,2,1,2,2,0,0
18,0,1,2,1,2,2,2,1
19,0,1,2,1,2,2,2,0
20,0,1,2,1,2,2,2,2
21,0,1,2,1,1,2,1,2
22,0,1,2,1,1,2,1,1
23,0,1,2,1,1,2,0,1
24,0,1,2,1,1,2,0,2
25,0,1,2,1,1,2,0,0
26,0,1,2,1,1,2,2,1
27,0,1,2,1,1,2,2,0
28,0,1,2,1,1,2,2,2
29,0,1,2,1,1,1,2,1
30,0,1,2,1,1,1,2,0
31,0,1,2,1,1,1,2,2
32,0,1,2,1,1,1,1,2
33,0,1,2,1,1,1,1,1
34,0,1,2,0,1,2,1,2
35,0,1,2,0,1,2,1,1
36,0,1,2,0,1,2,0,1
37,0,1,2,0,1,2,0,2
38,0,1,2,0,1,2,0,0
39,0,1,2,0,1,2,2,1
40,0,1,2,0,1,2,2,0
41,0,1,2,0,1,2,2,2
42,0,1,2,0,1,1,2,1
43,0,1,2,0,1,1,2,0
44,0,1,2,0,1,1,2,2
45,0,1,2,0,1,1,1,2
46,0,1,2,0,1,1,1,1
47,0,1,2,0,2,1,2,1
48,0,1,2,0,2,1,2,0
49,0,1,2,0,2,1,2,2
50,0,1,2,0,2,1,1,2
51,0,1,2,0,2,1,1,1
52,0,1,2,0,2,0,1,2
53,0,1,2,0,2,0,1,1
54,0,1,2,0,2,0,2,1
55,0,1,2,0,2,0,2,0
56,0,1,2,0,2,0,2,2
57,0,1,2,0,2,0,0,1
58,0,1,2,0,2,0,0,2
59,0,1,2,0,2,0,0,0
60,0,1,2,0,2,2,1,2
61,0,1,2,0,2,2,1,1
62,0,1,2,0,2,2,0,1
63,0,1,2,0,2,2,0,2
64,0,1,2,0,2,2,0,0
65,0,1,2,0,2,2,2,1
66,0,1,2,0,2,2,2,0
67,0,1,2,0,2,2,2,2
68,0,1,2,0,0,1,2,1
69,0,1,2,0,0,1,2,0
70,0,1,2,0,0,1,2,2
71,0,1,2,0,0,1,1,2
72,0,1,2,0,0,1,1,1
73,0,1,2,0,0,2,1,2
74,0,1,2,0,0,2,1,1
75,0,1,2,0,0,2,0,1
76,0,1,2,0,0,2,0,2
77,0,1,2,0,0,2,0,0
78,0,1,2,0,0,2,2,1
79,0,1,2,0,0,2,2,0
80,0,1,2,0,0,2,2,2
81,0,1,2,0,0,0,1,2
82,0,1,2,0,0,0,1,1
83,0,1,2,0,0,0,2,1
84,0,1,2,0,0,0,2,0
85,0,1,2,0,0,0,2,2
86,0,1,2,0,0,0,0,1
87,0,1,2,0,0,0,0,2
88,0,1,2,0,0,0,0,0
89,0,1,2,2,1,2,1,2
90,0,1,2,2,1,2,1,1
91,0,1,2,2,1,2,0,1
92,0,1,2,2,1,2,0,2
93,0,1,2,2,1,2,0,0
94,0,1,2,2,1,2,2,1
95,0,1,2,2,1,2,2,0
96,0,1,2,2,1,2,2,2
97,0,1,2,2,1,1,2,1
98,0,1,2,2,1,1,2,0
99,0,1,2,2,1,1,2,2
100,0,1,2,2,1,1,1,2
101,0,1,2,2,1,1,1,1
102,0,1,2,2,0,1,2,1
103,0,1,2,2,0,1,2,0
104,0,1,2,2,0,1,2,2
105,0,1,2,2,0,1,1,2
106,0,1,2,2,0,1,1,1
107,0,1,2,2,0,2,1,2
108,0,1,2,2,0,2,1,1
109,0,1,2,2,0,2,0,1
