,0,1,2,3,4,5,6,7,8,9
0,0,1,2,1,2,1,2,1,2,1
1,0,1,2,1,2,1,2,1,2,0
2,0,1,2,1,2,1,2,1,2,2
3,0,1,2,1,2,1,2,1,1,2
4,0,1,2,1,2,1,2,1,1,1
5,0,1,2,1,2,1,2,0,0,1
6,0,1,2,1,2,1,2,0,0,2
7,0,1,2,1,2,1,2,0,0,0
8,0,1,2,1,2,1,2,2,1,2
9,0,1,2,1,2,1,2,2,1,1
10,0,1,2,1,2,1,2,2,0,0
11,0,1,2,1,2,1,2,2,2,1
12,0,1,2,1,2,1,2,2,2,0
13,0,1,2,1,2,1,2,2,2,2
14,0,1,2,1,2,1,1,2,1,2
15,0,1,2,1,2,1,1,2,1,1
16,0,1,2,1,2,1,1,2,0,0
17,0,1,2,1,2,1,1,2,2,1
18,0,1,2,1,2,1,1,2,2,0
19,0,1,2,1,2,1,1,2,2,2
20,0,1,2,1,2,1,1,1,2,1
21,0,1,2,1,2,1,1,1,2,0
22,0,1,2,1,2,1,1,1,2,2
23,0,1,2,1,2,1,1,1,1,2
24,0,1,2,1,2,1,1,1,1,1
25,0,1,2,1,2,0,0,1,2,1
26,0,1,2,1,2,0,0,1,2,0
27,0,1,2,1,2,0,0,1,2,2
28,0,1,2,1,2,0,0,1,1,2
29,0,1,2,1,2,0,0,1,1,1
30,0,1,2,1,2,0,0,2,1,2
31,0,1,2,1,2,0,0,2,1,1
32,0,1,2,1,2,0,0,2,0,0
33,0,1,2,1,2,0,0,2,2,1
34,0,1,2,1,2,0,0,2,2,0
35,0,1,2,1,2,0,0,2,2,2
36,0,1,2,1,2,0,0,0,1,2
37,0,1,2,1,2,0,0,0,1,1
38,0,1,2,1,2,0,0,0,2,1
39,0,1,2,1,2,0,0,0,2,0
40,0,1,2,1,2,0,0,0,2,2
41,0,1,2,1,2,0,0,0,0,1
42,0,1,2,1,2,0,0,0,0,2
43,0,1,2,1,2,0,0,0,0,0
44,0,1,2,1,2,2,1,2,1,2
