,0,1,2,3,4,5,6,7,8,9
87,2,2,2,2,2,2,2,3,5,4
88,2,2,2,2,2,2,2,3,5,5
89,2,2,2,2,2,2,2,2,3,5
90,2,2,2,2,2,2,2,2,2,3
91,2,2,2,2,2,2,2,2,2,2
92,3,5,4,0,0,0,0,0,0,0
93,3,5,4,2,2,2,2,2,3,5
94,3,5,4,2,2,2,2,2,2,3
95,3,5,4,2,2,2,2,2,2,2
96,3,5,5,4,0,0,0,0,0,0
97,3,5,5,4,2,2,2,2,2,3
98,3,5,5,4,2,2,2,2,2,2
99,3,5,5,5,4,0,0,0,0,0
100,3,5,5,5,4,2,2,2,2,2
101,3,5,5,5,5,4,0,0,0,0
102,3,5,5,5,5,4,2,2,2,2
103,3,5,5,5,5,5,4,0,0,0
104,3,5,5,5,5,5,4,2,2,2
105,3,5,5,5,5,5,5,4,0,0
106,3,5,5,5,5,5,5,4,2,2
107,3,5,5,5,5,5,5,5,4,0
108,3,5,5,5,5,5,5,5,4,2
109,3,5,5,5,5,5,5,5,5,4
110,3,5,5,5,5,5,5,5,5,5
111,3,2,2,3,5,4,0,0,0,0
112,3,2,2,3,5,4,2,2,2,2
113,3,2,2,3,5,5,4,0,0,0
114,3,2,2,3,5,5,4,2,2,2
115,3,2,2,3,5,5,5,4,0,0
116,3,2,2,3,5,5,5,4,2,2
117,3,2,2,3,5,5,5,5,4,0
118,3,2,2,3,5,5,5,5,4,2
119,3,2,2,3,5,5,5,5,5,4
120,3,2,2,3,5,5,5,5,5,5
121,4,0,0,0,0,0,0,0,0,0
122,4,2,2,3,5,4,0,0,0,0
123,4,2,2,3,5,4,2,2,2,2
124,4,2,2,3,5,5,4,0,0,0
125,4,2,2,3,5,5,4,2,2,2
126,4,2,2,3,5,5,5,4,0,0
127,4,2,2,3,5,5,5,4,2,2
128,4,2,2,3,5,5,5,5,4,0
129,4,2,2,3,5,5,5,5,4,2
130,4,2,2,3,5,5,5,5,5,4
131,4,2,2,3,5,5,5,5,5,5
132,4,2,2,2,3,5,4,0,0,0
133,4,2,2,2,3,5,4,2,2,2
134,4,2,2,2,3,5,5,4,0,0
135,4,2,2,2,3,5,5,4,2,2
136,4,2,2,2,3,5,5,5,4,0
137,4,2,2,2,3,5,5,5,4,2
138,4,2,2,2,3,5,5,5,5,4
139,4,2,2,2,3,5,5,5,5,5
140,4,2,2,2,2,3,5,4,0,0
141,4,2,2,2,2,3,5,4,2,2
142,4,2,2,2,2,3,5,5,4,0
143,4,2,2,2,2,3,5,5,4,2
144,4,2,2,2,2,3,5,5,5,4
145,4,2,2,2,2,3,5,5,5,5
146,4,2,2,2,2,2,3,5,4,0
147,4,2,2,2,2,2,3,5,4,2
148,4,2,2,2,2,2,3,5,5,4
149,4,2,2,2,2,2,3,5,5,5
150,4,2,2,2,2,2,2,3,5,4
151,4,2,2,2,2,2,2,3,5,5
152,4,2,2,2,2,2,2,2,3,5
153,4,2,2,2,2,2,2,2,2,3
154,4,2,2,2,2,2,2,2,2,2
155,5,4,0,0,0,0,0,0,0,0
156,5,4,2,2,2,2,2,3,5,4
157,5,4,2,2,2,2,2,3,5,5
158,5,4,2,2,2,2,2,2,3,5
159,5,4,2,2,2,2,2,2,2,3
160,5,4,2,2,2,2,2,2,2,2
161,5,5,4,0,0,0,0,0,0,0
162,5,5,4,2,2,2,2,2,3,5
163,5,5,4,2,2,2,2,2,2,3
164,5,5,4,2,2,2,2,2,2,2
165,5,5,5,4,0,0,0,0,0,0
166,5,5,5,4,2,2,2,2,2,3
167,5,5,5,4,2,2,2,2,2,2
168,5,5,5,5,4,0,0,0,0,0
169,5,5,5,5,4,2,2,2,2,2
170,5,5,5,5,5,4,0,0,0,0
171,5,5,5,5,5,4,2,2,2,2
172,5,5,5,5,5,5,4,0,0,0
173,5,5,5,5,5,5,4,2,2,2
174,5,5,5,5,5,5,5,4,0,0
175,5,5,5,5,5,5,5,4,2,2
176,5,5,5,5,5,5,5,5,4,0
177,5,5,5,5,5,5,5,5,4,2
178,5,5,5,5,5,5,5,5,5,4
179,5,5,5,5,5,5,5,5,5,5
