time,Tts_h_t,Tts_h_m,Tts_h_b,Tts_c_t,Tts_c_m,Tts_c_b,Tamb,m_ts_src,FT-AQU-100,Tts_t_in,Tts_b_in,m_ts_dis,TT-AQU-106,TT-SF-007,ZT-AQU-TCV102
2023-07-08 10:36:00,91.30405666666667,89.70824999999999,83.72913,83.85469333333334,84.28420333333334,84.5313,32.62058333333333,135.9289,0.0108507,92.9308,44.47826666666666,0.009276577666666667,72.22008666666667,83.62407333333334,100.0
2023-07-08 10:36:30,91.35231333333333,89.73782,83.72934000000001,83.84962999999999,84.28193666666667,84.51747666666667,32.61232,135.71133333333333,0.0108507,93.02409333333334,44.50308,0.009274292,72.39609999999999,83.65117333333333,100.0
2023-07-08 10:37:00,91.39416666666666,89.86687333333333,83.72887999999999,83.84244,84.27612666666667,84.50577999999999,32.601396666666666,135.85256666666666,0.0108507,93.12446666666666,44.45656666666667,0.009148411,71.90538333333333,83.66056,100.0
2023-07-08 10:37:30,91.45789333333333,89.95768666666666,83.72419333333333,83.83650666666666,84.26961666666666,84.5313,32.537103333333334,135.8796,0.0108507,93.15545999999999,44.46741333333333,0.009100340666666666,71.99675333333333,83.68141666666666,100.0
2023-07-08 10:38:00,91.48976333333333,90.05164666666666,83.72552666666667,83.83172333333333,84.26718,84.50365333333333,32.52867333333333,135.62286666666668,0.0108507,93.15199,44.51646,0.009176636666666666,71.70386333333333,83.71688666666667,100.0
2023-07-08 10:38:30,91.42796,90.12943999999999,83.72891,83.82433666666667,84.26367666666667,84.49728,32.579256666666666,135.62543333333332,0.0108507,93.12159333333334,44.54056333333333,0.009250641666666667,71.57704,83.66474,100.0
2023-07-08 10:39:00,91.41154333333334,90.14218333333334,83.72981,83.81749666666666,84.26472666666668,84.50471666666665,32.59942,135.87756666666667,0.0108507,93.10589,44.485040000000005,0.009103396000000001,71.71428666666667,83.69424000000001,100.0
2023-07-08 10:39:30,91.42482333333334,90.17736,83.72939333333333,83.81594,84.26168666666666,84.52598333333334,32.640256666666666,135.74133333333333,0.0108507,93.07397999999999,44.53250666666667,0.009124758333333333,71.28783,83.69092333333333,100.0
2023-07-08 10:40:00,91.49655333333334,90.23841666666667,83.72566666666667,83.81872,84.25818666666666,84.52917333333333,32.669686666666664,135.7416,0.0108507,93.09599,44.52995333333333,0.00911484,71.08917333333333,83.68608666666667,100.0
2023-07-08 10:40:30,91.46273,90.29905333333333,83.71894333333333,83.81459666666666,84.25658666666666,84.51003333333333,32.71663,136.2165,0.0108507,93.09048666666668,44.53196333333334,0.009039308333333333,70.93413000000001,83.65831666666666,100.0
2023-07-08 10:41:00,91.53792,90.35122,83.71277,83.80507000000001,84.25519,84.50684333333334,32.75035333333333,135.7003,0.0108507,93.07173333333334,44.503456666666665,0.008953096666666667,70.76531,83.67379666666666,100.0
