,0,1,2,3,4,5,6,7
314,0,0,1,1,2,1,2,2
315,0,1,2,2,2,2,1,0
316,2,1,1,2,2,2,1,1
317,2,1,1,1,2,2,2,1
318,1,2,2,2,1,2,0,0
319,1,2,1,1,0,0,0,0
320,0,0,1,2,1,1,1,1
321,0,0,1,2,2,2,2,2
322,0,0,1,1,2,1,0,0
323,0,0,1,1,1,1,1,2
324,0,1,1,2,1,2,2,1
325,0,0,1,1,1,2,1,0
326,2,1,0,0,0,1,1,1
327,2,1,2,2,2,1,2,2
328,0,1,2,2,2,1,2,1
329,1,2,2,1,1,2,2,0
330,1,2,2,0,0,0,1,0
331,0,1,1,1,2,1,1,2
332,2,0,0,0,0,1,1,1
333,2,1,2,1,1,2,1,0
334,1,2,2,2,1,1,2,0
335,2,1,2,2,0,0,0,1
336,0,1,1,2,2,2,1,0
337,2,1,0,0,0,0,1,0
338,1,2,1,1,2,1,1,1
339,0,1,2,0,0,0,0,1
340,0,0,0,0,1,2,1,0
341,1,2,2,2,1,2,2,0
342,2,1,1,1,1,2,1,1
343,2,1,2,1,1,1,2,1
344,0,0,1,1,2,1,2,0
345,2,1,1,2,1,2,1,1
346,0,1,1,2,2,2,2,1
347,0,1,1,1,2,2,2,1
348,0,1,1,1,2,1,0,0
349,0,1,1,1,1,1,1,2
350,3,3,3,3,3,3,3,3
351,0,0,1,1,1,2,2,2
352,0,0,0,0,1,1,2,1
353,0,0,1,2,2,2,2,0
354,2,1,2,1,1,2,0,0
355,0,1,2,2,0,0,0,0
356,2,0,0,0,1,1,2,1
357,1,2,2,1,0,0,0,1
358,0,0,1,1,1,1,1,0
359,2,1,1,1,2,1,1,1
360,2,1,2,1,2,2,1,1
361,1,2,2,2,2,1,2,1
362,0,0,0,1,2,2,1,2
363,1,0,0,0,0,1,1,2
364,0,0,1,2,0,0,0,1
365,0,1,1,1,1,2,0,0
366,0,1,1,1,2,1,1,0
367,0,0,0,0,1,2,2,2
368,0,0,0,1,1,2,1,1
369,1,2,0,0,0,0,1,1
370,2,0,0,0,1,2,2,2
371,0,1,2,2,1,0,0,0
372,0,1,2,0,0,0,1,2
373,2,1,2,2,1,2,2,0
374,1,2,1,2,1,1,1,2
375,0,1,2,2,2,2,2,2
376,0,0,1,1,1,1,2,2
377,0,1,1,1,1,1,1,0
378,0,0,1,1,1,2,2,0
379,2,1,0,0,0,1,2,1
380,1,2,1,2,2,2,1,1
381,0,1,1,1,2,1,2,2
382,1,2,2,2,0,0,0,0
383,1,2,1,2,1,2,0,0
384,1,2,1,1,2,2,1,2
385,1,2,0,0,0,1,1,1
386,0,1,1,2,1,0,0,0
387,0,0,0,1,2,1,1,2
