,0,1,2,3,4,5,6,7,8,9
0,0,1,3,5,5,5,5,5,5,5
1,0,1,2,2,2,2,2,2,2,2
2,0,0,1,3,5,5,5,5,5,5
3,0,0,1,2,2,2,2,2,2,2
4,0,0,0,1,3,5,5,5,5,5
5,0,0,0,1,2,2,2,2,2,2
6,0,0,0,0,1,3,5,5,5,5
7,0,0,0,0,1,2,2,2,2,2
8,0,0,0,0,0,1,3,5,5,5
9,0,0,0,0,0,1,2,2,2,2
10,0,0,0,0,0,0,1,3,5,5
11,0,0,0,0,0,0,1,2,2,2
12,0,0,0,0,0,0,0,1,3,5
13,0,0,0,0,0,0,0,1,2,2
14,0,0,0,0,0,0,0,0,1,2
15,0,0,0,0,0,0,0,0,1,3
16,0,0,0,0,0,0,0,0,0,1
17,0,0,0,0,0,0,0,0,0,0
18,1,3,5,5,5,5,5,5,5,5
19,2,3,5,4,0,0,0,0,0,0
20,2,3,5,4,2,2,3,5,4,0
21,2,3,5,4,2,2,3,5,4,2
22,2,3,5,4,2,2,3,5,5,4
23,2,3,5,4,2,2,3,5,5,5
24,2,3,5,4,2,2,0,0,0,0
25,2,3,5,4,2,0,0,0,0,0
26,2,3,5,4,2,2,2,3,5,4
27,2,3,5,4,2,2,2,3,5,5
28,2,3,5,4,2,2,2,0,0,0
29,2,3,5,4,2,2,2,2,3,5
30,2,3,5,4,2,2,2,2,0,0
31,2,3,5,4,2,2,2,2,2,3
32,2,3,5,4,2,2,2,2,2,0
33,2,3,5,4,2,2,2,2,2,2
34,2,3,5,5,4,0,0,0,0,0
35,2,3,5,5,4,2,2,3,5,4
36,2,3,5,5,4,2,2,3,5,5
37,2,3,5,5,4,2,2,0,0,0
38,2,3,5,5,4,2,0,0,0,0
39,2,3,5,5,4,2,2,2,3,5
40,2,3,5,5,4,2,2,2,0,0
41,2,3,5,5,4,2,2,2,2,3
42,2,3,5,5,4,2,2,2,2,0
43,2,3,5,5,4,2,2,2,2,2
44,2,3,5,5,5,4,0,0,0,0
45,2,3,5,5,5,4,2,2,3,5
46,2,3,5,5,5,4,2,2,0,0
47,2,3,5,5,5,4,2,0,0,0
48,2,3,5,5,5,4,2,2,2,3
49,2,3,5,5,5,4,2,2,2,0
50,2,3,5,5,5,4,2,2,2,2
51,2,3,5,5,5,5,4,0,0,0
52,2,3,5,5,5,5,4,2,2,3
53,2,3,5,5,5,5,4,2,2,0
54,2,3,5,5,5,5,4,2,0,0
55,2,3,5,5,5,5,4,2,2,2
56,2,3,5,5,5,5,5,4,0,0
57,2,3,5,5,5,5,5,4,2,2
58,2,3,5,5,5,5,5,4,2,0
59,2,3,5,5,5,5,5,5,4,0
60,2,3,5,5,5,5,5,5,4,2
61,2,3,5,5,5,5,5,5,5,4
62,2,3,5,5,5,5,5,5,5,5
63,2,0,0,0,0,0,0,0,0,0
64,3,5,4,0,0,0,0,0,0,0
65,3,5,4,2,2,3,5,4,0,0
66,3,5,4,2,2,3,5,4,2,2
67,3,5,4,2,2,3,5,4,2,0
68,3,5,4,2,2,3,5,5,4,0
69,3,5,4,2,2,3,5,5,4,2
70,3,5,4,2,2,3,5,5,5,4
71,3,5,4,2,2,3,5,5,5,5
72,3,5,4,2,2,0,0,0,0,0
73,3,5,4,2,0,0,0,0,0,0
74,3,5,4,2,2,2,3,5,4,0
75,3,5,4,2,2,2,3,5,4,2
76,3,5,4,2,2,2,3,5,5,4
77,3,5,4,2,2,2,3,5,5,5
78,3,5,4,2,2,2,0,0,0,0
79,3,5,4,2,2,2,2,3,5,4
80,3,5,4,2,2,2,2,3,5,5
81,3,5,4,2,2,2,2,0,0,0
82,3,5,4,2,2,2,2,2,3,5
83,3,5,4,2,2,2,2,2,0,0
84,3,5,4,2,2,2,2,2,2,3
85,3,5,4,2,2,2,2,2,2,0
86,3,5,4,2,2,2,2,2,2,2
87,3,5,5,4,0,0,0,0,0,0
88,3,5,5,4,2,2,3,5,4,0
89,3,5,5,4,2,2,3,5,4,2
90,3,5,5,4,2,2,3,5,5,4
91,3,5,5,4,2,2,3,5,5,5
92,3,5,5,4,2,2,0,0,0,0
93,3,5,5,4,2,0,0,0,0,0
94,3,5,5,4,2,2,2,3,5,4
95,3,5,5,4,2,2,2,3,5,5
96,3,5,5,4,2,2,2,0,0,0
97,3,5,5,4,2,2,2,2,3,5
98,3,5,5,4,2,2,2,2,0,0
99,3,5,5,4,2,2,2,2,2,3
100,3,5,5,4,2,2,2,2,2,0
101,3,5,5,4,2,2,2,2,2,2
102,3,5,5,5,4,0,0,0,0,0
103,3,5,5,5,4,2,2,3,5,4
104,3,5,5,5,4,2,2,3,5,5
105,3,5,5,5,4,2,2,0,0,0
106,3,5,5,5,4,2,0,0,0,0
107,3,5,5,5,4,2,2,2,3,5
108,3,5,5,5,4,2,2,2,0,0
109,3,5,5,5,4,2,2,2,2,3
110,3,5,5,5,4,2,2,2,2,0
111,3,5,5,5,4,2,2,2,2,2
112,3,5,5,5,5,4,0,0,0,0
113,3,5,5,5,5,4,2,2,3,5
114,3,5,5,5,5,4,2,2,0,0
115,3,5,5,5,5,4,2,0,0,0
116,3,5,5,5,5,4,2,2,2,3
117,3,5,5,5,5,4,2,2,2,0
118,3,5,5,5,5,4,2,2,2,2
119,3,5,5,5,5,5,4,0,0,0
120,3,5,5,5,5,5,4,2,2,3
121,3,5,5,5,5,5,4,2,2,0
122,3,5,5,5,5,5,4,2,0,0
123,3,5,5,5,5,5,4,2,2,2
124,3,5,5,5,5,5,5,4,0,0
125,3,5,5,5,5,5,5,4,2,2
126,3,5,5,5,5,5,5,4,2,0
127,3,5,5,5,5,5,5,5,4,0
128,3,5,5,5,5,5,5,5,4,2
129,3,5,5,5,5,5,5,5,5,4
130,3,5,5,5,5,5,5,5,5,5
131,3,2,3,5,4,0,0,0,0,0
132,3,2,3,5,4,2,2,3,5,4
133,3,2,3,5,4,2,2,3,5,5
134,3,2,3,5,4,2,2,0,0,0
135,3,2,3,5,4,2,0,0,0,0
136,3,2,3,5,4,2,2,2,3,5
137,3,2,3,5,4,2,2,2,0,0
138,3,2,3,5,4,2,2,2,2,3
139,3,2,3,5,4,2,2,2,2,0
140,3,2,3,5,4,2,2,2,2,2
141,3,2,3,5,5,4,0,0,0,0
142,3,2,3,5,5,4,2,2,3,5
143,3,2,3,5,5,4,2,2,0,0
144,3,2,3,5,5,4,2,0,0,0
145,3,2,3,5,5,4,2,2,2,3
146,3,2,3,5,5,4,2,2,2,0
147,3,2,3,5,5,4,2,2,2,2
148,3,2,3,5,5,5,4,0,0,0
149,3,2,3,5,5,5,4,2,2,3
150,3,2,3,5,5,5,4,2,2,0
151,3,2,3,5,5,5,4,2,0,0
152,3,2,3,5,5,5,4,2,2,2
153,3,2,3,5,5,5,5,4,0,0
154,3,2,3,5,5,5,5,4,2,2
155,3,2,3,5,5,5,5,4,2,0
156,3,2,3,5,5,5,5,5,4,0
157,3,2,3,5,5,5,5,5,4,2
158,3,2,3,5,5,5,5,5,5,4
159,3,2,3,5,5,5,5,5,5,5
160,3,2,0,0,0,0,0,0,0,0
161,4,0,0,0,0,0,0,0,0,0
162,4,2,3,5,4,0,0,0,0,0
163,4,2,3,5,4,2,2,3,5,4
164,4,2,3,5,4,2,2,3,5,5
165,4,2,3,5,4,2,2,0,0,0
166,4,2,3,5,4,2,0,0,0,0
167,4,2,3,5,4,2,2,2,3,5
168,4,2,3,5,4,2,2,2,0,0
169,4,2,3,5,4,2,2,2,2,3
170,4,2,3,5,4,2,2,2,2,0
171,4,2,3,5,4,2,2,2,2,2
172,4,2,3,5,5,4,0,0,0,0
173,4,2,3,5,5,4,2,2,3,5
174,4,2,3,5,5,4,2,2,0,0
175,4,2,3,5,5,4,2,0,0,0
176,4,2,3,5,5,4,2,2,2,3
177,4,2,3,5,5,4,2,2,2,0
178,4,2,3,5,5,4,2,2,2,2
179,4,2,3,5,5,5,4,0,0,0
180,4,2,3,5,5,5,4,2,2,3
181,4,2,3,5,5,5,4,2,2,0
182,4,2,3,5,5,5,4,2,0,0
183,4,2,3,5,5,5,4,2,2,2
184,4,2,3,5,5,5,5,4,0,0
185,4,2,3,5,5,5,5,4,2,2
186,4,2,3,5,5,5,5,4,2,0
187,4,2,3,5,5,5,5,5,4,0
188,4,2,3,5,5,5,5,5,4,2
189,4,2,3,5,5,5,5,5,5,4
190,4,2,3,5,5,5,5,5,5,5
191,4,2,0,0,0,0,0,0,0,0
192,4,2,2,3,5,4,0,0,0,0
193,4,2,2,3,5,4,2,2,3,5
194,4,2,2,3,5,4,2,2,0,0
195,4,2,2,3,5,4,2,0,0,0
196,4,2,2,3,5,4,2,2,2,3
197,4,2,2,3,5,4,2,2,2,0
198,4,2,2,3,5,4,2,2,2,2
199,4,2,2,3,5,5,4,0,0,0
200,4,2,2,3,5,5,4,2,2,3
201,4,2,2,3,5,5,4,2,2,0
202,4,2,2,3,5,5,4,2,0,0
203,4,2,2,3,5,5,4,2,2,2
204,4,2,2,3,5,5,5,4,0,0
205,4,2,2,3,5,5,5,4,2,2
206,4,2,2,3,5,5,5,4,2,0
207,4,2,2,3,5,5,5,5,4,0
208,4,2,2,3,5,5,5,5,4,2
209,4,2,2,3,5,5,5,5,5,4
210,4,2,2,3,5,5,5,5,5,5
211,4,2,2,0,0,0,0,0,0,0
212,4,2,2,2,3,5,4,0,0,0
213,4,2,2,2,3,5,4,2,2,3
214,4,2,2,2,3,5,4,2,2,0
215,4,2,2,2,3,5,4,2,0,0
216,4,2,2,2,3,5,4,2,2,2
217,4,2,2,2,3,5,5,4,0,0
218,4,2,2,2,3,5,5,4,2,2
219,4,2,2,2,3,5,5,4,2,0
220,4,2,2,2,3,5,5,5,4,0
221,4,2,2,2,3,5,5,5,4,2
222,4,2,2,2,3,5,5,5,5,4
223,4,2,2,2,3,5,5,5,5,5
224,4,2,2,2,0,0,0,0,0,0
225,4,2,2,2,2,3,5,4,0,0
