,0,1,2,3,4,5,6,7,8,9
144,0,0,1,2,1,1,1,1,0,0
145,2,1,2,1,1,1,1,1,2,2
146,1,2,0,0,0,1,1,0,0,0
147,2,1,1,1,1,1,2,1,2,0
148,1,2,2,2,2,1,2,2,1,1
149,0,1,1,1,1,2,1,2,1,1
150,1,2,2,1,1,1,2,1,1,2
151,2,1,2,2,1,2,2,1,1,0
152,2,1,1,1,2,2,2,1,2,2
153,1,2,2,1,2,1,2,2,0,0
154,2,1,0,0,0,1,1,2,1,0
155,0,1,2,2,1,2,1,1,1,2
156,0,1,1,0,0,0,1,1,0,0
157,0,1,2,1,1,1,2,1,1,2
158,0,1,2,1,1,0,0,0,1,0
159,1,2,2,2,2,2,1,2,1,1
160,2,1,2,0,0,0,1,2,1,0
161,0,0,1,1,1,1,1,2,1,2
162,0,0,1,1,2,2,1,2,0,0
163,1,0,0,0,1,2,1,2,1,0
164,2,1,1,1,0,0,0,1,1,0
165,0,1,1,0,0,0,0,1,1,1
166,0,1,1,0,0,0,1,2,2,2
167,0,1,1,2,1,0,0,0,0,0
168,2,1,1,1,2,0,0,0,0,0
169,0,0,0,1,2,1,0,0,0,0
170,2,1,1,2,1,1,1,2,2,2
171,0,0,1,1,0,0,0,1,2,2
172,0,0,1,2,1,2,2,1,2,0
173,1,2,2,2,0,0,0,1,2,1
174,1,2,1,2,2,1,1,2,1,0
175,1,2,2,1,1,2,1,1,2,0
176,2,0,0,0,1,1,1,1,1,1
177,0,0,1,1,2,2,1,2,1,0
178,1,2,1,1,2,1,1,1,2,0
179,0,0,1,1,0,0,0,1,0,0
180,1,2,2,2,0,0,0,0,1,0
181,1,0,0,0,0,0,1,2,2,0
182,1,2,1,0,0,0,1,2,2,2
183,0,1,1,2,1,0,0,0,1,0
184,0,0,0,1,1,1,2,2,1,2
185,2,1,2,2,2,0,0,0,1,1
186,0,0,1,1,1,2,1,1,2,0
187,1,2,2,1,2,1,2,1,2,1
188,2,0,0,0,0,0,1,1,1,0
189,1,2,2,1,1,1,1,2,0,0
190,1,2,1,2,2,1,1,1,2,1
191,1,2,1,1,0,0,0,1,2,1
192,2,1,2,1,1,2,1,2,2,0
193,1,2,2,2,1,2,2,1,1,2
194,0,1,1,2,2,2,1,2,2,2
195,1,2,1,0,0,0,1,2,0,0
196,2,1,2,1,2,2,1,1,1,0
197,2,0,0,0,0,1,2,2,1,0
198,0,1,1,1,1,1,1,1,1,1
199,1,2,2,2,1,1,1,2,2,0
200,2,1,2,1,1,2,2,1,1,1
201,2,1,2,1,2,1,2,2,2,2
202,0,0,1,1,2,2,0,0,0,0
203,2,1,2,1,2,0,0,0,1,0
204,1,0,0,0,1,1,2,2,2,0
205,2,1,1,2,0,0,0,1,2,2
