,0,1,2,3,4,5,6,7,8,9
0,0,1,2,1,2,1,2,1,2,1
1,0,1,2,1,2,1,2,1,2,0
2,0,1,2,1,2,1,2,1,2,2
3,0,1,2,1,2,1,2,1,1,2
4,0,1,2,1,2,1,2,1,1,1
5,0,1,2,1,2,1,2,0,1,2
6,0,1,2,1,2,1,2,0,1,1
7,0,1,2,1,2,1,2,0,0,1
8,0,1,2,1,2,1,2,0,0,0
9,0,1,2,1,2,1,2,2,1,2
10,0,1,2,1,2,1,2,2,1,1
11,0,1,2,1,2,1,2,2,0,1
12,0,1,2,1,2,1,2,2,0,0
13,0,1,2,1,2,1,2,2,2,1
14,0,1,2,1,2,1,2,2,2,0
15,0,1,2,1,2,1,2,2,2,2
16,0,1,2,1,2,1,1,2,1,2
17,0,1,2,1,2,1,1,2,1,1
18,0,1,2,1,2,1,1,2,0,1
19,0,1,2,1,2,1,1,2,0,0
20,0,1,2,1,2,1,1,2,2,1
21,0,1,2,1,2,1,1,2,2,0
22,0,1,2,1,2,1,1,2,2,2
23,0,1,2,1,2,1,1,1,2,1
24,0,1,2,1,2,1,1,1,2,0
25,0,1,2,1,2,1,1,1,2,2
26,0,1,2,1,2,1,1,1,1,2
27,0,1,2,1,2,1,1,1,1,1
28,0,1,2,1,2,0,1,2,1,2
29,0,1,2,1,2,0,1,2,1,1
30,0,1,2,1,2,0,1,2,0,1
31,0,1,2,1,2,0,1,2,0,0
32,0,1,2,1,2,0,1,2,2,1
33,0,1,2,1,2,0,1,2,2,0
34,0,1,2,1,2,0,1,2,2,2
35,0,1,2,1,2,0,1,1,2,1
36,0,1,2,1,2,0,1,1,2,0
37,0,1,2,1,2,0,1,1,2,2
38,0,1,2,1,2,0,1,1,1,2
39,0,1,2,1,2,0,1,1,1,1
40,0,1,2,1,2,0,0,1,2,1
41,0,1,2,1,2,0,0,1,2,0
42,0,1,2,1,2,0,0,1,2,2
43,0,1,2,1,2,0,0,1,1,2
44,0,1,2,1,2,0,0,1,1,1
