,0,1,2,3,4
0,0,1,1,1,1
1,0,0,1,1,1
2,0,0,0,1,1
3,0,0,0,0,1
4,0,0,0,0,0
5,1,1,1,1,1
6,1,1,1,1,3
7,1,1,1,1,2
8,2,2,2,2,3
9,2,2,2,2,0
10,2,2,2,0,0
11,2,2,0,0,0
12,2,0,0,0,0
13,2,2,2,2,2
14,3,3,5,4,4
15,3,3,5,5,4
16,3,3,5,5,5
17,3,3,3,5,4
18,3,3,3,5,5
19,3,3,3,3,5
20,3,3,3,3,3
21,4,0,0,0,0
22,4,2,2,2,2
23,4,2,2,2,0
24,4,2,2,0,0
25,4,2,0,0,0
26,5,4,4,0,0
27,5,4,4,2,2
28,5,4,4,2,0
