,0,1,2,3,4,5,6,7,8,9
0,0,1,0,0,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,0,0
2,0,1,0,0,0,1,2,1,0,0
3,0,1,0,0,0,1,2,1,2,1
4,0,1,0,0,0,1,2,1,2,0
5,0,1,0,0,0,1,2,1,2,2
6,0,1,0,0,0,1,2,1,1,0
7,0,1,0,0,0,1,2,1,1,2
8,0,1,0,0,0,1,2,1,1,1
9,0,1,0,0,0,1,2,0,0,0
10,0,1,0,0,0,1,2,2,1,0
11,0,1,0,0,0,1,2,2,1,2
12,0,1,0,0,0,1,2,2,1,1
13,0,1,0,0,0,1,2,2,0,0
14,0,1,0,0,0,1,2,2,2,1
15,0,1,0,0,0,1,2,2,2,0
16,0,1,0,0,0,1,2,2,2,2
17,0,1,0,0,0,1,1,0,0,0
18,0,1,0,0,0,1,1,2,1,0
19,0,1,0,0,0,1,1,2,1,2
20,0,1,0,0,0,1,1,2,1,1
21,0,1,0,0,0,1,1,2,0,0
22,0,1,0,0,0,1,1,2,2,1
23,0,1,0,0,0,1,1,2,2,0
24,0,1,0,0,0,1,1,2,2,2
25,0,1,0,0,0,1,1,1,0,0
26,0,1,0,0,0,1,1,1,2,1
27,0,1,0,0,0,1,1,1,2,0
28,0,1,0,0,0,1,1,1,2,2
29,0,1,0,0,0,1,1,1,1,0
30,0,1,0,0,0,1,1,1,1,2
31,0,1,0,0,0,1,1,1,1,1
32,0,1,0,0,0,0,1,0,0,0
33,0,1,0,0,0,0,1,2,1,0
34,0,1,0,0,0,0,1,2,1,2
35,0,1,0,0,0,0,1,2,1,1
36,0,1,0,0,0,0,1,2,0,0
37,0,1,0,0,0,0,1,2,2,1
38,0,1,0,0,0,0,1,2,2,0
39,0,1,0,0,0,0,1,2,2,2
40,0,1,0,0,0,0,1,1,0,0
41,0,1,0,0,0,0,1,1,2,1
42,0,1,0,0,0,0,1,1,2,0
43,0,1,0,0,0,0,1,1,2,2
44,0,1,0,0,0,0,1,1,1,0
45,0,1,0,0,0,0,1,1,1,2
46,0,1,0,0,0,0,1,1,1,1
47,0,1,0,0,0,0,0,1,0,0
48,0,1,0,0,0,0,0,1,2,1
49,0,1,0,0,0,0,0,1,2,0
50,0,1,0,0,0,0,0,1,2,2
51,0,1,0,0,0,0,0,1,1,0
52,0,1,0,0,0,0,0,1,1,2
53,0,1,0,0,0,0,0,1,1,1
54,0,1,0,0,0,0,0,0,1,0
55,0,1,0,0,0,0,0,0,1,2
56,0,1,0,0,0,0,0,0,1,1
57,0,1,0,0,0,0,0,0,0,1
58,0,1,0,0,0,0,0,0,0,0
59,0,1,2,1,0,0,0,1,0,0
60,0,1,2,1,0,0,0,1,2,1
61,0,1,2,1,0,0,0,1,2,0
62,0,1,2,1,0,0,0,1,2,2
63,0,1,2,1,0,0,0,1,1,0
64,0,1,2,1,0,0,0,1,1,2
65,0,1,2,1,0,0,0,1,1,1
66,0,1,2,1,0,0,0,0,1,0
67,0,1,2,1,0,0,0,0,1,2
68,0,1,2,1,0,0,0,0,1,1
69,0,1,2,1,0,0,0,0,0,1
70,0,1,2,1,0,0,0,0,0,0
71,0,1,2,1,2,1,0,0,0,1
72,0,1,2,1,2,1,0,0,0,0
