,0,1,2,3,4,5,6,7,8,9
144,0,1,1,2,2,2,1,2,1,0
145,0,3,0,1,1,2,2,2,0,1
146,0,1,2,2,1,2,1,0,0,3
147,0,0,3,0,1,0,1,2,2,0
148,0,1,2,2,1,1,1,0,3,3
149,3,0,3,0,0,0,1,2,2,0
150,1,2,2,2,1,0,1,0,0,3
151,0,1,1,1,0,0,1,1,1,2
152,0,1,1,2,1,0,3,3,0,3
153,2,1,1,1,0,1,1,1,1,2
154,1,2,0,0,3,3,3,0,0,1
155,1,2,1,0,1,0,1,1,2,2
156,0,0,0,1,2,0,1,1,2,1
157,0,0,1,1,0,3,0,1,1,0
158,0,1,1,0,1,1,2,0,0,1
159,0,0,1,1,0,1,2,0,0,0
160,0,1,1,0,3,3,0,0,0,1
161,1,2,2,0,0,0,0,1,2,1
162,3,0,3,0,1,2,1,0,3,3
163,1,0,1,1,1,2,2,2,0,3
164,3,0,1,0,0,0,3,0,3,3
165,2,1,1,1,2,2,2,0,3,0
166,1,0,1,1,0,1,2,1,1,2
167,0,1,2,1,0,0,1,1,1,0
168,3,0,0,3,3,0,3,0,1,1
169,3,0,0,1,2,2,1,0,3,3
170,0,0,3,3,0,1,0,3,3,3
171,3,0,3,0,1,0,1,1,1,2
172,0,1,1,1,1,1,2,0,1,1
173,2,0,1,2,1,2,0,3,0,3
174,0,1,0,1,0,1,0,1,2,1
175,0,3,3,3,3,0,0,3,0,1
176,2,0,3,0,1,1,1,1,0,3
177,3,0,0,1,2,0,1,2,2,0
178,2,1,1,2,0,1,2,0,1,1
179,2,0,1,0,1,2,2,1,2,0
180,3,0,3,3,0,1,2,2,1,1
181,2,1,0,3,0,1,2,1,0,1
182,2,1,0,0,0,1,1,2,2,0
183,0,0,3,0,1,0,3,0,3,3
184,0,3,0,3,0,0,3,0,0,1
185,0,0,1,1,0,1,2,2,1,0
186,1,2,1,1,1,0,0,0,1,2
187,3,0,0,1,1,0,3,0,0,3
188,1,0,0,1,1,2,2,2,1,1
189,0,0,1,2,2,1,2,0,0,3
190,0,3,0,3,0,1,2,2,2,2
191,1,2,1,2,1,2,0,3,0,3
192,0,3,0,1,0,0,3,0,3,3
193,2,1,2,2,0,1,1,0,1,0
194,1,0,3,0,1,1,2,2,0,3
195,1,0,1,2,2,0,3,3,3,0
196,0,1,1,0,1,0,1,1,0,0
197,2,1,2,0,1,2,2,2,1,0
198,0,0,0,0,0,0,3,3,0,0
199,1,0,0,1,2,1,0,0,0,1
200,0,1,0,0,0,1,2,1,0,0
201,2,0,1,1,1,1,2,1,2,2
202,1,0,1,2,1,1,0,0,1,1
203,0,0,1,2,2,2,2,1,1,2
204,2,0,1,0,1,1,1,2,2,2
205,0,1,0,3,0,1,0,1,2,2
206,3,0,1,2,0,0,0,3,3,3
207,0,3,0,0,0,1,0,0,0,1
208,1,2,2,2,1,1,1,1,0,1
209,2,1,1,0,3,3,3,3,3,0
210,2,0,1,1,2,0,3,0,3,3
211,3,0,0,0,1,0,0,1,0,1
212,1,0,3,0,3,3,3,0,3,0
213,0,1,2,1,2,1,1,1,2,1
214,0,1,0,1,1,2,2,1,1,2
215,2,1,1,2,0,0,1,1,0,1
216,0,1,1,0,1,0,0,1,2,0
217,2,1,1,0,0,3,3,3,0,3
218,2,1,0,1,2,0,0,1,2,0
219,1,2,1,2,2,2,1,1,2,2
220,3,0,0,0,3,3,0,1,2,1
221,0,3,0,1,2,1,1,0,0,0
222,3,0,1,2,0,1,2,1,0,0
223,2,0,1,2,2,2,2,0,3,3
224,0,1,2,1,0,0,3,3,0,3
225,3,0,1,2,1,2,1,0,1,1
226,1,2,2,1,2,0,1,0,1,1
227,2,1,2,0,1,0,1,1,0,3
228,0,1,2,0,1,1,2,1,2,0
229,2,1,2,2,1,1,2,0,3,3
230,0,0,0,3,3,0,0,0,0,1
231,1,0,1,1,1,2,0,0,0,1
232,0,0,1,0,3,0,1,1,1,2
233,0,1,2,2,2,0,1,0,1,0
234,2,1,0,3,0,3,0,1,2,1
235,2,0,1,0,1,2,2,1,0,1
236,2,1,1,1,2,0,0,1,1,1
237,1,0,1,1,1,0,1,2,2,1
238,0,1,0,1,2,1,2,2,0,1
239,0,1,0,1,0,1,2,0,1,1
240,0,1,2,1,1,2,0,1,2,1
241,2,0,0,0,0,3,0,0,1,0
242,1,2,0,3,3,0,1,2,1,2
243,1,0,0,0,1,2,1,0,0,3
244,1,2,1,1,1,2,1,2,0,0
245,0,1,0,0,1,0,3,0,0,3
246,0,1,1,2,2,1,2,2,1,2
247,0,0,0,0,1,1,0,0,0,3
248,2,0,0,1,1,0,1,2,1,2
249,1,2,0,1,2,1,0,1,0,3
250,1,0,0,0,1,1,0,1,1,0
251,0,0,1,2,0,1,2,1,2,0
252,3,0,0,1,0,1,0,3,3,3
253,2,0,1,1,2,2,2,2,0,1
254,2,1,0,0,0,0,3,0,0,0
255,0,3,3,0,0,0,1,2,0,3
256,3,0,1,0,3,0,0,1,0,3
257,0,3,0,3,3,0,0,0,3,3
258,0,0,0,0,0,1,1,2,0,0
259,0,1,2,2,2,0,1,2,1,1
260,3,0,0,1,2,1,2,1,0,1
261,0,3,3,0,1,1,1,0,3,0
262,0,3,0,1,1,0,0,3,0,1
