,0,1,2,3,4,5,6,7
186,3,2,3,5,4,2,2,2
187,3,2,3,5,5,4,0,0
188,3,2,3,5,5,4,2,2
189,3,2,3,5,5,4,2,0
190,3,2,3,5,5,5,4,0
191,3,2,3,5,5,5,4,2
192,3,2,3,5,5,5,5,4
193,3,2,3,5,5,5,5,5
194,3,2,0,0,0,0,0,0
195,4,0,0,0,0,0,0,0
196,4,2,3,5,4,0,0,0
197,4,2,3,5,4,2,2,3
198,4,2,3,5,4,2,2,0
199,4,2,3,5,4,2,0,0
200,4,2,3,5,4,2,2,2
201,4,2,3,5,5,4,0,0
202,4,2,3,5,5,4,2,2
203,4,2,3,5,5,4,2,0
204,4,2,3,5,5,5,4,0
205,4,2,3,5,5,5,4,2
206,4,2,3,5,5,5,5,4
207,4,2,3,5,5,5,5,5
208,4,2,0,0,0,0,0,0
209,4,2,2,3,5,4,0,0
210,4,2,2,3,5,4,2,2
211,4,2,2,3,5,4,2,0
212,4,2,2,3,5,5,4,0
213,4,2,2,3,5,5,4,2
214,4,2,2,3,5,5,5,4
215,4,2,2,3,5,5,5,5
216,4,2,2,0,0,0,0,0
217,4,2,2,2,3,5,4,0
218,4,2,2,2,3,5,4,2
219,4,2,2,2,3,5,5,4
220,4,2,2,2,3,5,5,5
221,4,2,2,2,0,0,0,0
222,4,2,2,2,2,3,5,4
223,4,2,2,2,2,3,5,5
224,4,2,2,2,2,0,0,0
225,4,2,2,2,2,2,3,5
226,4,2,2,2,2,2,0,0
227,4,2,2,2,2,2,2,3
228,4,2,2,2,2,2,2,0
229,4,2,2,2,2,2,2,2
230,5,4,0,0,0,0,0,0
231,5,4,2,2,3,5,4,0
232,5,4,2,2,3,5,4,2
233,5,4,2,2,3,5,5,4
234,5,4,2,2,3,5,5,5
235,5,4,2,2,0,0,0,0
236,5,4,2,0,0,0,0,0
237,5,4,2,2,2,3,5,4
238,5,4,2,2,2,3,5,5
239,5,4,2,2,2,0,0,0
240,5,4,2,2,2,2,3,5
241,5,4,2,2,2,2,0,0
242,5,4,2,2,2,2,2,3
243,5,4,2,2,2,2,2,0
244,5,4,2,2,2,2,2,2
