,0,1,2,3,4
0,0,1,3,5,5
1,0,1,2,2,2
2,0,0,1,3,5
3,0,0,1,2,2
4,0,0,0,1,2
5,0,0,0,1,3
6,0,0,0,0,1
7,0,0,0,0,0
8,1,3,5,5,5
9,2,3,5,4,0
10,2,3,5,4,2
11,2,3,5,5,4
12,2,3,5,5,5
13,2,0,0,0,0
14,3,5,4,0,0
15,3,5,4,2,2
16,3,5,4,2,0
17,3,5,5,4,0
18,3,5,5,4,2
19,3,5,5,5,4
20,3,5,5,5,5
21,3,2,3,5,4
22,3,2,3,5,5
23,3,2,0,0,0
24,4,0,0,0,0
25,4,2,3,5,4
26,4,2,3,5,5
27,4,2,0,0,0
28,4,2,2,3,5
29,4,2,2,0,0
30,4,2,2,2,3
31,4,2,2,2,0
32,4,2,2,2,2
33,5,4,0,0,0
34,5,4,2,2,3
35,5,4,2,2,0
36,5,4,2,0,0
37,5,4,2,2,2
