,time,PK-MED-E03-pa,vfd_prod_power,FT-DES-003,PK-MED-E02-pa,PK-MED-E01-pa,FT-DES-005,FT-AQU-100,FT-DES-002,vfd_brine_power,vfd_brine_out_freq
10513,2022-09-08 11:01:57,1140.0,0.6200000047683716,8.227310180664062,909.0,7966.0,1.4856109619140625,11.979166984558105,12.218742370605469,0.3199999928474426,32.5
10514,2022-09-08 11:01:58,1140.0,0.6100000143051147,8.221511840820312,909.0,7966.0,1.5040740966796875,12.00792121887207,12.242774963378906,0.3100000023841858,32.5
10515,2022-09-08 11:01:59,1140.0,0.6100000143051147,8.18572998046875,909.0,7966.0,1.5045623779296875,11.99598503112793,12.239112854003906,0.3100000023841858,32.5
10516,2022-09-08 11:02:00,1140.0,0.6100000143051147,8.1787109375,909.0,7966.0,1.5038299560546875,11.99598503112793,12.158660888671875,0.3100000023841858,32.5
10517,2022-09-08 11:02:01,1140.0,0.6000000238418579,8.196258544921875,909.0,7966.0,1.508758544921875,11.994900703430176,12.183609008789062,0.3100000023841858,32.5
10518,2022-09-08 11:02:02,1140.0,0.6000000238418579,8.201446533203125,909.0,7966.0,1.502838134765625,11.96072006225586,12.169761657714844,0.3100000023841858,32.5
10519,2022-09-08 11:02:03,1140.0,0.6000000238418579,8.18145751953125,908.0,7961.0,1.4989013671875,11.959635734558105,12.198371887207031,0.33000001311302185,32.5
10520,2022-09-08 11:02:04,1138.0,0.6000000238418579,8.164215087890625,908.0,7961.0,1.5000152587890625,11.963432312011719,12.160491943359375,0.33000001311302185,32.5
10521,2022-09-08 11:02:05,1138.0,0.6000000238418579,8.209762573242188,908.0,7961.0,1.502471923828125,11.98513412475586,12.212333679199219,0.33000001311302185,32.5
10522,2022-09-08 11:02:06,1138.0,0.6000000238418579,8.1854248046875,908.0,7961.0,1.49237060546875,12.0458984375,12.244606018066406,0.33000001311302185,32.5
10523,2022-09-08 11:02:07,1138.0,0.6000000238418579,8.177719116210938,908.0,7961.0,1.5118408203125,12.0458984375,12.219657897949219,0.3199999928474426,32.5
10524,2022-09-08 11:02:08,1138.0,0.6000000238418579,8.255081176757812,908.0,7961.0,1.5673675537109375,12.0458984375,12.188301086425781,0.3199999928474426,32.5
10525,2022-09-08 11:02:09,1138.0,0.6000000238418579,8.253555297851562,908.0,7961.0,1.5735321044921875,12.055121421813965,12.189216613769531,0.3100000023841858,32.5
10526,2022-09-08 11:02:10,1138.0,0.6000000238418579,8.191299438476562,908.0,7961.0,1.5532073974609375,12.023112297058105,12.166099548339844,0.3199999928474426,32.5
10527,2022-09-08 11:02:11,1138.0,0.6000000238418579,8.18115234375,908.0,7961.0,1.515533447265625,12.023112297058105,12.086563110351562,0.3199999928474426,32.5
10528,2022-09-08 11:02:12,1138.0,0.6000000238418579,8.173751831054688,908.0,7961.0,1.50555419921875,12.000325202941895,12.145729064941406,0.3199999928474426,32.5
10529,2022-09-08 11:02:13,1138.0,0.6000000238418579,8.173751831054688,908.0,7989.0,1.50555419921875,12.000325202941895,12.145729064941406,0.3199999928474426,32.5
10530,2022-09-08 11:02:14,1138.0,0.6000000238418579,8.2196044921875,908.0,7989.0,1.508514404296875,11.986763000488281,12.179031372070312,0.3199999928474426,32.5
10531,2022-09-08 11:02:15,1138.0,0.6000000238418579,8.192214965820312,908.0,7989.0,1.50543212890625,11.96072006225586,12.163352966308594,0.3199999928474426,32.5
10532,2022-09-08 11:02:16,1138.0,0.6000000238418579,8.192214965820312,908.0,7989.0,1.50543212890625,11.974284172058105,12.163352966308594,0.3199999928474426,32.5
10533,2022-09-08 11:02:17,1138.0,0.6000000238418579,8.226394653320312,908.0,7989.0,1.49237060546875,11.974284172058105,12.228927612304688,0.3199999928474426,32.5
10534,2022-09-08 11:02:18,1138.0,0.6000000238418579,8.232879638671875,908.0,7989.0,1.5411376953125,11.973198890686035,12.222404479980469,0.3199999928474426,32.5
10535,2022-09-08 11:02:19,1138.0,0.5899999737739563,8.196563720703125,908.0,7989.0,1.568359375,11.973198890686035,12.186470031738281,0.3199999928474426,32.5
10536,2022-09-08 11:02:20,1138.0,0.6000000238418579,8.200225830078125,908.0,7989.0,1.5742645263671875,11.973198890686035,12.215995788574219,0.3199999928474426,32.5
10537,2022-09-08 11:02:21,1138.0,0.6000000238418579,8.194046020507812,908.0,7989.0,1.5103607177734375,11.973198890686035,12.20489501953125,0.3199999928474426,32.5
10538,2022-09-08 11:02:22,1138.0,0.6100000143051147,8.193130493164062,908.0,7989.0,1.5043182373046875,11.984048843383789,12.130966186523438,0.3199999928474426,32.5
10539,2022-09-08 11:02:23,1138.0,0.6100000143051147,8.2122802734375,908.0,7966.0,1.4790802001953125,12.000325202941895,12.154998779296875,0.3199999928474426,32.5
10540,2022-09-08 11:02:24,1138.0,0.6200000047683716,8.206710815429688,910.0,7966.0,1.494354248046875,11.97374153137207,12.172508239746094,0.3199999928474426,32.5
10541,2022-09-08 11:02:25,1138.0,0.6200000047683716,8.211669921875,910.0,7966.0,1.487579345703125,12.000325202941895,12.139320373535156,0.3199999928474426,32.5
