time,vfd_prod_power,PK-MED-E01-pa,vfd_brine_power,HW1TT21,vfd_sw_power,FT-DES-002_VFD
2023-10-30 12:30:22.174,0.0,7108.0,0.20999999344348907,69.50231170654297,0.699999988079071,9.724499702453613
2023-10-30 12:30:23.188,0.0,7108.0,0.2199999988079071,69.50231170654297,0.699999988079071,9.686309814453125
2023-10-30 12:30:24.190,0.0,7108.0,0.2199999988079071,69.50231170654297,0.699999988079071,9.686309814453125
2023-10-30 12:30:25.161,0.0,7108.0,0.1899999976158142,69.50231170654297,0.6899999976158142,9.724499702453613
2023-10-30 12:30:26.180,0.0,7148.0,0.1899999976158142,69.47338104248047,0.6899999976158142,9.724499702453613
2023-10-30 12:30:27.178,0.0,7148.0,0.17000000178813934,69.44444274902344,0.6899999976158142,9.686309814453125
2023-10-30 12:30:28.161,0.0,7148.0,0.17000000178813934,69.44444274902344,0.6899999976158142,9.686309814453125
2023-10-30 12:30:29.180,0.0,7148.0,0.14000000059604645,69.44444274902344,0.6899999976158142,9.686309814453125
2023-10-30 12:30:30.179,0.0,7148.0,0.14000000059604645,69.44444274902344,0.6899999976158142,9.686309814453125
2023-10-30 12:30:31.166,0.0,7148.0,0.12999999523162842,69.44444274902344,0.6700000166893005,9.686309814453125
2023-10-30 12:30:32.180,0.0,7012.0,0.12999999523162842,69.44444274902344,0.6700000166893005,9.686309814453125
2023-10-30 12:30:33.166,0.0,7012.0,0.11999999731779099,69.44444274902344,0.6899999976158142,9.686309814453125
2023-10-30 12:30:34.166,0.0,7012.0,0.11999999731779099,69.44444274902344,0.6899999976158142,9.686309814453125
2023-10-30 12:30:35.169,0.0,7012.0,0.12999999523162842,69.44444274902344,0.6800000071525574,9.762689590454102
2023-10-30 12:30:36.177,0.0,7012.0,0.12999999523162842,69.47338104248047,0.6800000071525574,9.762689590454102
2023-10-30 12:30:37.170,0.0,7012.0,0.1599999964237213,69.50231170654297,0.6700000166893005,9.609930038452148
2023-10-30 12:30:38.164,0.0,7021.0,0.1599999964237213,69.58911895751953,0.6700000166893005,9.609930038452148
2023-10-30 12:30:39.165,0.0,7021.0,0.18000000715255737,69.58911895751953,0.6399999856948853,9.724499702453613
2023-10-30 12:30:40.167,0.0,7021.0,0.18000000715255737,69.61805725097656,0.6399999856948853,9.724499702453613
2023-10-30 12:30:41.159,0.0,7021.0,0.18000000715255737,69.61805725097656,0.6399999856948853,9.724499702453613
2023-10-30 12:30:42.207,0.0,7021.0,0.18000000715255737,69.64698791503906,0.6399999856948853,9.724499702453613
2023-10-30 12:30:43.176,0.0,7021.0,0.18000000715255737,69.64698791503906,0.6399999856948853,9.724499702453613
2023-10-30 12:30:44.172,0.0,7021.0,0.18000000715255737,69.64698791503906,0.6399999856948853,9.724499702453613
2023-10-30 12:30:45.175,0.0,7021.0,0.18000000715255737,69.64698791503906,0.6399999856948853,9.724499702453613
2023-10-30 12:30:46.164,0.0,7158.0,0.23999999463558197,69.64698791503906,0.6899999976158142,9.686309814453125
2023-10-30 12:30:47.164,0.0,7158.0,0.2800000011920929,69.64698791503906,0.6600000262260437,9.686309814453125
2023-10-30 12:30:48.174,0.0,7158.0,0.2800000011920929,69.64698791503906,0.6600000262260437,9.686309814453125
2023-10-30 12:30:49.156,0.0,7158.0,0.27000001072883606,69.64698791503906,0.6899999976158142,9.648119926452637
2023-10-30 12:30:50.207,0.0,7158.0,0.27000001072883606,69.64698791503906,0.6899999976158142,9.648119926452637
2023-10-30 12:30:51.177,0.0,7158.0,0.27000001072883606,69.64698791503906,0.699999988079071,9.648119926452637
2023-10-30 12:30:52.179,0.0,7163.0,0.27000001072883606,69.64698791503906,0.699999988079071,9.648119926452637
2023-10-30 12:30:53.180,0.0,7163.0,0.27000001072883606,69.64698791503906,0.699999988079071,9.648119926452637
2023-10-30 12:30:54.175,0.0,7163.0,0.25,69.64698791503906,0.6600000262260437,9.686309814453125
2023-10-30 12:30:55.176,0.0,7163.0,0.23999999463558197,69.64698791503906,0.6899999976158142,9.686309814453125
2023-10-30 12:30:56.170,0.0,7163.0,0.23999999463558197,69.64698791503906,0.6899999976158142,9.686309814453125
2023-10-30 12:30:57.197,0.0,7163.0,0.23999999463558197,69.64698791503906,0.6899999976158142,9.609930038452148
2023-10-30 12:30:58.183,0.0,7180.0,0.23999999463558197,69.64698791503906,0.6899999976158142,9.609930038452148
2023-10-30 12:30:59.196,0.0,7180.0,0.23999999463558197,69.64698791503906,0.6899999976158142,9.609930038452148
2023-10-30 12:31:00.167,0.0,7180.0,0.23999999463558197,69.64698791503906,0.6899999976158142,9.609930038452148
2023-10-30 12:31:01.187,0.0,7180.0,0.23999999463558197,69.64698791503906,0.6899999976158142,9.609930038452148
2023-10-30 12:31:02.193,0.0,7180.0,0.2199999988079071,69.64698791503906,0.6899999976158142,9.648119926452637
2023-10-30 12:31:03.168,0.0,7180.0,0.20000000298023224,69.64698791503906,0.6800000071525574,9.686309814453125
2023-10-30 12:31:04.165,0.0,7180.0,0.20000000298023224,69.64698791503906,0.6800000071525574,9.686309814453125
2023-10-30 12:31:05.183,0.0,7129.0,0.20000000298023224,69.64698791503906,0.6800000071525574,9.686309814453125
2023-10-30 12:31:06.177,0.0,7129.0,0.20000000298023224,69.64698791503906,0.6800000071525574,9.686309814453125
2023-10-30 12:31:07.170,0.0,7129.0,0.18000000715255737,69.64698791503906,0.6700000166893005,9.648119926452637
2023-10-30 12:31:08.172,0.0,7129.0,0.18000000715255737,69.64698791503906,0.6700000166893005,9.648119926452637
2023-10-30 12:31:09.166,0.0,7129.0,0.17000000178813934,69.64698791503906,0.6700000166893005,9.648119926452637
2023-10-30 12:31:10.186,0.0,7129.0,0.17000000178813934,69.64698791503906,0.6700000166893005,9.648119926452637
2023-10-30 12:31:11.191,0.0,7069.0,0.14000000059604645,69.64698791503906,0.6700000166893005,9.686309814453125
2023-10-30 12:31:12.195,0.0,7069.0,0.14000000059604645,69.64698791503906,0.6700000166893005,9.686309814453125
2023-10-30 12:31:13.174,0.0,7069.0,0.14000000059604645,69.64698791503906,0.6700000166893005,9.686309814453125
2023-10-30 12:31:14.196,0.0,7069.0,0.12999999523162842,69.64698791503906,0.6800000071525574,9.724499702453613
2023-10-30 12:31:15.172,0.0,7069.0,0.14000000059604645,69.64698791503906,0.699999988079071,9.724499702453613
2023-10-30 12:31:16.207,0.0,7069.0,0.14000000059604645,69.64698791503906,0.699999988079071,9.724499702453613
2023-10-30 12:31:17.180,0.0,7003.0,0.1599999964237213,69.64698791503906,0.6800000071525574,9.609930038452148
2023-10-30 12:31:18.176,0.0,7003.0,0.1599999964237213,69.64698791503906,0.6800000071525574,9.609930038452148
2023-10-30 12:31:19.189,0.0,7003.0,0.2199999988079071,69.64698791503906,0.6800000071525574,9.648119926452637
2023-10-30 12:31:20.187,0.0,7003.0,0.2199999988079071,69.64698791503906,0.6800000071525574,9.648119926452637
2023-10-30 12:31:21.166,0.0,7003.0,0.23000000417232513,69.64698791503906,0.6700000166893005,9.648119926452637
2023-10-30 12:31:22.176,0.0,7003.0,0.23000000417232513,69.64698791503906,0.6700000166893005,9.648119926452637
2023-10-30 12:31:23.171,0.0,7111.0,0.27000001072883606,69.64698791503906,0.6700000166893005,9.686309814453125
2023-10-30 12:31:24.185,0.0,7111.0,0.27000001072883606,69.64698791503906,0.6700000166893005,9.686309814453125
2023-10-30 12:31:25.187,0.0,7111.0,0.27000001072883606,69.64698791503906,0.6700000166893005,9.686309814453125
2023-10-30 12:31:26.184,0.0,7111.0,0.27000001072883606,69.64698791503906,0.6899999976158142,9.648119926452637
2023-10-30 12:31:27.175,0.0,7111.0,0.27000001072883606,69.64698791503906,0.6899999976158142,9.648119926452637
2023-10-30 12:31:28.178,0.0,7111.0,0.2800000011920929,69.64698791503906,0.7099999785423279,9.724499702453613
