,time,Mprod,Eprod
9968,2023-05-11 12:23:40.212,2.38543701171875,0.8100000023841858
9969,2023-05-11 12:23:41.189,2.3753509521484375,0.8100000023841858
9970,2023-05-11 12:23:42.176,2.37127685546875,0.8100000023841858
9971,2023-05-11 12:23:43.171,2.3696746826171875,0.8100000023841858
9972,2023-05-11 12:23:44.184,2.35736083984375,0.8100000023841858
9973,2023-05-11 12:23:45.170,2.38531494140625,0.8100000023841858
9974,2023-05-11 12:23:46.175,2.338531494140625,0.8100000023841858
9975,2023-05-11 12:23:47.199,2.3507232666015625,0.8100000023841858
9976,2023-05-11 12:23:48.167,2.3719024658203125,0.8199999928474426
9977,2023-05-11 12:23:49.171,2.3940582275390625,0.8399999737739563
9978,2023-05-11 12:23:50.178,2.409820556640625,0.8399999737739563
9979,2023-05-11 12:23:51.187,2.37042236328125,0.8199999928474426
9980,2023-05-11 12:23:52.165,2.4007110595703125,0.8199999928474426
9981,2023-05-11 12:23:53.177,2.4136505126953125,0.8199999928474426
9982,2023-05-11 12:23:54.188,2.3898773193359375,0.8199999928474426
9983,2023-05-11 12:23:55.183,2.367828369140625,0.800000011920929
9984,2023-05-11 12:23:56.171,2.367340087890625,0.800000011920929
9985,2023-05-11 12:23:57.179,2.34210205078125,0.800000011920929
9986,2023-05-11 12:23:58.164,2.30810546875,0.800000011920929
9987,2023-05-11 12:23:59.198,2.3170928955078125,0.800000011920929
9988,2023-05-11 12:24:00.177,2.3307647705078125,0.800000011920929
9989,2023-05-11 12:24:01.191,2.354156494140625,0.8100000023841858
9990,2023-05-11 12:24:02.171,2.3659820556640625,0.8100000023841858
9991,2023-05-11 12:24:03.193,2.366485595703125,0.8100000023841858
9992,2023-05-11 12:24:04.176,2.352813720703125,0.8100000023841858
9993,2023-05-11 12:24:05.188,2.2821197509765625,0.8100000023841858
9994,2023-05-11 12:24:06.174,2.3348236083984375,0.8100000023841858
9995,2023-05-11 12:24:07.202,2.3927154541015625,0.8100000023841858
9996,2023-05-11 12:24:08.173,2.388397216796875,0.8100000023841858
9997,2023-05-11 12:24:09.183,2.3636474609375,0.8199999928474426
9998,2023-05-11 12:24:10.175,2.360443115234375,0.8199999928474426
9999,2023-05-11 12:24:11.190,2.3589630126953125,0.8199999928474426
10000,2023-05-11 12:24:12.187,2.380767822265625,0.8100000023841858
10001,2023-05-11 12:24:13.184,2.3831024169921875,0.8199999928474426
10002,2023-05-11 12:24:14.170,2.39208984375,0.8199999928474426
10003,2023-05-11 12:24:15.172,2.415863037109375,0.8100000023841858
10004,2023-05-11 12:24:16.166,2.415863037109375,0.8100000023841858
10005,2023-05-11 12:24:17.174,2.373504638671875,0.8199999928474426
10006,2023-05-11 12:24:18.177,2.3164825439453125,0.8199999928474426
10007,2023-05-11 12:24:19.176,2.3638916015625,0.8199999928474426
10008,2023-05-11 12:24:20.189,2.4002227783203125,0.8199999928474426
10009,2023-05-11 12:24:21.170,2.39874267578125,0.8199999928474426
10010,2023-05-11 12:24:22.214,2.3555145263671875,0.8199999928474426
10011,2023-05-11 12:24:23.166,2.3444366455078125,0.8199999928474426
10012,2023-05-11 12:24:24.196,2.3379058837890625,0.8199999928474426
10013,2023-05-11 12:24:25.176,2.32806396484375,0.8199999928474426
10014,2023-05-11 12:24:26.206,2.3417205810546875,0.8199999928474426
10015,2023-05-11 12:24:27.185,2.3509674072265625,0.8199999928474426
10016,2023-05-11 12:24:28.173,2.3377838134765625,0.8100000023841858
10017,2023-05-11 12:24:29.181,2.345672607421875,0.800000011920929
10018,2023-05-11 12:24:30.174,2.3558807373046875,0.800000011920929
10019,2023-05-11 12:24:31.176,2.35675048828125,0.800000011920929
10020,2023-05-11 12:24:32.184,2.388397216796875,0.800000011920929
10021,2023-05-11 12:24:33.176,2.3912353515625,0.800000011920929
10022,2023-05-11 12:24:34.177,2.388153076171875,0.800000011920929
10023,2023-05-11 12:24:35.191,2.387786865234375,0.800000011920929
10024,2023-05-11 12:24:36.171,2.395416259765625,0.8100000023841858
10025,2023-05-11 12:24:37.175,2.3964080810546875,0.8100000023841858
10026,2023-05-11 12:24:38.165,2.366607666015625,0.8100000023841858
10027,2023-05-11 12:24:39.208,2.359466552734375,0.8199999928474426
10028,2023-05-11 12:24:40.171,2.3350830078125,0.8199999928474426
10029,2023-05-11 12:24:41.189,2.3312530517578125,0.8199999928474426
10030,2023-05-11 12:24:42.170,2.3244781494140625,0.8199999928474426
10031,2023-05-11 12:24:43.178,2.3443145751953125,0.8199999928474426
10032,2023-05-11 12:24:44.195,2.3636474609375,0.8199999928474426
10033,2023-05-11 12:24:45.191,2.3904876708984375,0.8199999928474426
10034,2023-05-11 12:24:46.171,2.3916015625,0.8199999928474426
10035,2023-05-11 12:24:47.171,2.3634033203125,0.8299999833106995
10036,2023-05-11 12:24:48.178,2.339508056640625,0.8299999833106995
10037,2023-05-11 12:24:49.189,2.349609375,0.8299999833106995
10038,2023-05-11 12:24:50.181,2.3634033203125,0.8199999928474426
10039,2023-05-11 12:24:51.190,2.3689422607421875,0.8199999928474426
10040,2023-05-11 12:24:52.179,2.36328125,0.8199999928474426
10041,2023-05-11 12:24:53.166,2.32818603515625,0.8199999928474426
10042,2023-05-11 12:24:54.165,2.318206787109375,0.8199999928474426
10043,2023-05-11 12:24:55.177,2.4215240478515625,0.8199999928474426
10044,2023-05-11 12:24:56.183,2.4528045654296875,0.8199999928474426
10045,2023-05-11 12:24:57.171,2.447509765625,0.8199999928474426
10046,2023-05-11 12:24:58.180,2.4202880859375,0.8199999928474426
10047,2023-05-11 12:24:59.179,2.408355712890625,0.8199999928474426
10048,2023-05-11 12:25:00.208,2.402557373046875,0.8299999833106995
10049,2023-05-11 12:25:01.171,2.394927978515625,0.8299999833106995
10050,2023-05-11 12:25:02.213,2.4003448486328125,0.8299999833106995
10051,2023-05-11 12:25:03.187,2.409454345703125,0.8299999833106995
10052,2023-05-11 12:25:04.165,2.436431884765625,0.8299999833106995
10053,2023-05-11 12:25:05.178,2.46795654296875,0.8299999833106995
10054,2023-05-11 12:25:06.172,2.4108123779296875,0.8199999928474426
10055,2023-05-11 12:25:07.172,2.4183197021484375,0.8299999833106995
10056,2023-05-11 12:25:08.171,2.4197998046875,0.8299999833106995
10057,2023-05-11 12:25:09.171,2.4287872314453125,0.8299999833106995
10058,2023-05-11 12:25:10.186,2.3935699462890625,0.8199999928474426
10059,2023-05-11 12:25:11.179,2.3725128173828125,0.8199999928474426
10060,2023-05-11 12:25:12.175,2.3924560546875,0.8199999928474426
10061,2023-05-11 12:25:13.165,2.4009552001953125,0.8199999928474426
10062,2023-05-11 12:25:14.166,2.3930816650390625,0.8299999833106995
10063,2023-05-11 12:25:15.186,2.3768157958984375,0.8100000023841858
10064,2023-05-11 12:25:16.185,2.4114227294921875,0.8100000023841858
10065,2023-05-11 12:25:17.194,2.437530517578125,0.8100000023841858
10066,2023-05-11 12:25:18.177,2.3899993896484375,0.8100000023841858
10067,2023-05-11 12:25:19.186,2.3368072509765625,0.800000011920929
10068,2023-05-11 12:25:20.171,2.3339691162109375,0.800000011920929
10069,2023-05-11 12:25:21.182,2.3368072509765625,0.800000011920929
