,time,FT-AQU-100,SC-AQU-P102,IT-DES-001
41,2022-11-24 09:13:35,0.0086805559694767,0.0,0.124053955078125
42,2022-11-24 09:13:36,0.0086805559694767,0.0,0.12218475341796875
43,2022-11-24 09:13:37,0.0086805559694767,0.0,0.125885009765625
44,2022-11-24 09:13:38,0.00922309048473835,0.0,0.125885009765625
45,2022-11-24 09:13:39,0.0086805559694767,0.0,0.12279510498046875
46,2022-11-24 09:13:40,0.0086805559694767,0.0,0.127716064453125
47,2022-11-24 09:13:41,0.0086805559694767,0.0,0.125274658203125
48,2022-11-24 09:13:42,0.0086805559694767,0.0,0.12279510498046875
49,2022-11-24 09:13:43,0.0086805559694767,0.0,0.127105712890625
50,2022-11-24 09:13:44,0.0086805559694767,0.0,0.127716064453125
51,2022-11-24 09:13:45,0.0086805559694767,0.0,0.124053955078125
52,2022-11-24 09:13:46,0.0086805559694767,0.0,0.125885009765625
53,2022-11-24 09:13:47,0.0086805559694767,0.0,0.12340545654296875
54,2022-11-24 09:13:48,0.0086805559694767,0.0,0.124053955078125
55,2022-11-24 09:13:49,0.0086805559694767,0.0,0.127105712890625
56,2022-11-24 09:13:50,0.0086805559694767,0.0,0.125274658203125
57,2022-11-24 09:13:51,0.0086805559694767,0.0,0.125274658203125
58,2022-11-24 09:13:52,0.0086805559694767,0.0,0.127105712890625
59,2022-11-24 09:13:53,0.0086805559694767,0.0,0.125274658203125
60,2022-11-24 09:13:54,0.0086805559694767,0.0,0.125885009765625
61,2022-11-24 09:13:55,0.0086805559694767,0.0,0.127716064453125
62,2022-11-24 09:13:56,0.0086805559694767,0.0,0.124664306640625
63,2022-11-24 09:13:57,0.0086805559694767,0.0,0.12836456298828125
64,2022-11-24 09:13:58,0.0086805559694767,0.0,0.124664306640625
65,2022-11-24 09:13:59,0.0086805559694767,0.0,0.126495361328125
66,2022-11-24 09:14:00,0.0086805559694767,0.0,0.13080596923828125
67,2022-11-24 09:14:01,0.0086805559694767,0.0,0.125885009765625
68,2022-11-24 09:14:02,0.0086805559694767,0.0,0.126495361328125
69,2022-11-24 09:14:03,0.0086805559694767,0.0,0.127105712890625
70,2022-11-24 09:14:04,0.0086805559694767,0.0,0.125885009765625
71,2022-11-24 09:14:05,0.0086805559694767,0.0,0.127105712890625
72,2022-11-24 09:14:06,0.0086805559694767,0.0,0.12836456298828125
73,2022-11-24 09:14:07,0.0086805559694767,0.0,0.125274658203125
74,2022-11-24 09:14:08,0.0086805559694767,0.0,0.12279510498046875
75,2022-11-24 09:14:09,0.0086805559694767,0.0,0.124664306640625
76,2022-11-24 09:14:10,0.0086805559694767,0.0,0.124053955078125
77,2022-11-24 09:14:11,0.0086805559694767,0.0,0.126495361328125
78,2022-11-24 09:14:12,0.0086805559694767,0.0,0.125274658203125
79,2022-11-24 09:14:13,0.0086805559694767,0.0,0.127716064453125
80,2022-11-24 09:14:14,0.0086805559694767,0.0,0.12897491455078125
81,2022-11-24 09:14:15,0.0086805559694767,0.0,0.127716064453125
82,2022-11-24 09:14:16,0.0086805559694767,0.0,0.127105712890625
83,2022-11-24 09:14:17,0.00922309048473835,0.0,0.12897491455078125
84,2022-11-24 09:14:18,0.0086805559694767,0.0,0.13080596923828125
85,2022-11-24 09:14:19,0.0086805559694767,0.0,0.124664306640625
86,2022-11-24 09:14:20,0.0086805559694767,0.0,0.127105712890625
87,2022-11-24 09:14:21,0.0086805559694767,0.0,0.12836456298828125
88,2022-11-24 09:14:22,0.0086805559694767,0.0,0.127716064453125
89,2022-11-24 09:14:23,0.0086805559694767,0.0,0.127716064453125
90,2022-11-24 09:14:24,0.00922309048473835,0.0,0.12897491455078125
91,2022-11-24 09:14:25,0.0086805559694767,0.0,0.12897491455078125
92,2022-11-24 09:14:26,0.0086805559694767,0.0,0.12836456298828125
93,2022-11-24 09:14:27,0.0086805559694767,0.0,0.12836456298828125
94,2022-11-24 09:14:28,0.0086805559694767,0.0,0.12958526611328125
95,2022-11-24 09:14:29,0.0086805559694767,0.0,0.13080596923828125
96,2022-11-24 09:14:30,0.0086805559694767,0.0,0.13080596923828125
97,2022-11-24 09:14:31,0.0086805559694767,0.0,0.13080596923828125
98,2022-11-24 09:14:32,0.0086805559694767,0.0,0.13080596923828125
99,2022-11-24 09:14:33,0.0086805559694767,0.0,0.13080596923828125
100,2022-11-24 09:14:34,0.0086805559694767,0.0,0.12897491455078125
101,2022-11-24 09:14:35,0.0086805559694767,0.0,0.12958526611328125
102,2022-11-24 09:14:36,0.0086805559694767,0.0,0.12897491455078125
103,2022-11-24 09:14:37,0.0086805559694767,0.0,0.1320648193359375
104,2022-11-24 09:14:38,0.0086805559694767,0.0,0.1320648193359375
105,2022-11-24 09:14:39,0.0086805559694767,0.0,0.13080596923828125
106,2022-11-24 09:14:40,0.0086805559694767,0.0,0.1320648193359375
107,2022-11-24 09:14:41,0.0086805559694767,0.0,0.13141632080078125
108,2022-11-24 09:14:42,0.0086805559694767,0.0,0.1320648193359375
109,2022-11-24 09:14:43,0.0086805559694767,0.0,0.1320648193359375
110,2022-11-24 09:14:44,0.0086805559694767,0.0,0.13080596923828125
111,2022-11-24 09:14:45,0.0086805559694767,0.0,0.13080596923828125
112,2022-11-24 09:14:46,0.0086805559694767,0.0,0.1320648193359375
113,2022-11-24 09:14:47,0.0086805559694767,0.0,0.1345062255859375
114,2022-11-24 09:14:48,0.0086805559694767,0.0,0.13080596923828125
115,2022-11-24 09:14:49,0.0086805559694767,0.0,0.1326751708984375
116,2022-11-24 09:14:50,0.0086805559694767,0.0,0.1338958740234375
117,2022-11-24 09:14:51,0.0086805559694767,0.0,0.1345062255859375
118,2022-11-24 09:14:52,0.0086805559694767,0.0,0.13637542724609375
119,2022-11-24 09:14:53,0.0086805559694767,0.0,0.1326751708984375
120,2022-11-24 09:14:54,0.0086805559694767,0.0,0.1320648193359375
121,2022-11-24 09:14:55,0.0086805559694767,0.0,0.1338958740234375
122,2022-11-24 09:14:56,0.0086805559694767,0.0,0.13019561767578125
123,2022-11-24 09:14:57,0.0086805559694767,0.0,0.1320648193359375
124,2022-11-24 09:14:58,0.0086805559694767,0.0,0.13141632080078125
125,2022-11-24 09:14:59,0.0086805559694767,0.0,0.13141632080078125
126,2022-11-24 09:15:00,0.0086805559694767,0.0,0.13141632080078125
127,2022-11-24 09:15:01,0.0086805559694767,0.0,0.1351165771484375
128,2022-11-24 09:15:02,0.0086805559694767,0.0,0.13637542724609375
129,2022-11-24 09:15:03,0.0086805559694767,0.0,0.10372161865234375
130,2022-11-24 09:15:04,0.0086805559694767,0.0,0.159149169921875
131,2022-11-24 09:15:05,0.0086805559694767,0.0,0.13141632080078125
132,2022-11-24 09:15:06,0.0086805559694767,0.0,0.1351165771484375
133,2022-11-24 09:15:07,0.0086805559694767,0.0,0.1338958740234375
134,2022-11-24 09:15:08,0.0086805559694767,0.0,0.13637542724609375
135,2022-11-24 09:15:09,0.0086805559694767,0.0,0.13698577880859375
136,2022-11-24 09:15:10,0.0086805559694767,0.0,0.1332855224609375
137,2022-11-24 09:15:11,0.0086805559694767,0.0,0.1326751708984375
138,2022-11-24 09:15:12,0.0086805559694767,0.0,0.13637542724609375
139,2022-11-24 09:15:13,0.0086805559694767,0.0,0.13637542724609375
140,2022-11-24 09:15:14,0.0086805559694767,0.0,0.13759613037109375
141,2022-11-24 09:15:15,0.0086805559694767,0.0,0.1357269287109375
142,2022-11-24 09:15:16,0.0086805559694767,0.0,0.1351165771484375
143,2022-11-24 09:15:17,0.0086805559694767,0.0,0.13637542724609375
144,2022-11-24 09:15:18,0.0086805559694767,0.0,0.1351165771484375
145,2022-11-24 09:15:19,0.0086805559694767,0.0,0.1351165771484375
146,2022-11-24 09:15:20,0.0086805559694767,0.0,0.1338958740234375
147,2022-11-24 09:15:21,0.0086805559694767,0.0,0.13637542724609375
148,2022-11-24 09:15:22,0.0086805559694767,0.0,0.13637542724609375
149,2022-11-24 09:15:23,0.0086805559694767,0.0,0.13141632080078125
150,2022-11-24 09:15:24,0.0086805559694767,0.0,0.1351165771484375
151,2022-11-24 09:15:25,0.0086805559694767,0.0,0.13881683349609375
152,2022-11-24 09:15:26,0.0086805559694767,0.0,0.1351165771484375
153,2022-11-24 09:15:27,0.0086805559694767,0.0,0.1357269287109375
154,2022-11-24 09:15:28,0.0086805559694767,0.0,0.13141632080078125
155,2022-11-24 09:15:29,0.0086805559694767,0.0,0.13759613037109375
156,2022-11-24 09:15:30,0.0086805559694767,0.0,0.13759613037109375
157,2022-11-24 09:15:31,0.0086805559694767,0.0,0.13759613037109375
158,2022-11-24 09:15:32,0.0086805559694767,0.0,0.1357269287109375
159,2022-11-24 09:15:33,0.0086805559694767,0.0,0.13637542724609375
160,2022-11-24 09:15:34,0.0086805559694767,0.0,0.13820648193359375
161,2022-11-24 09:15:35,0.0086805559694767,0.0,0.13698577880859375
162,2022-11-24 09:15:36,0.0086805559694767,0.0,0.13637542724609375
163,2022-11-24 09:15:37,0.0086805559694767,0.0,0.13637542724609375
164,2022-11-24 09:15:38,0.0086805559694767,0.0,0.14003753662109375
165,2022-11-24 09:15:39,0.0086805559694767,0.0,0.14129638671875
166,2022-11-24 09:15:40,0.0086805559694767,0.0,0.13759613037109375
167,2022-11-24 09:15:41,0.0086805559694767,0.0,0.13759613037109375
168,2022-11-24 09:15:42,0.0086805559694767,0.0,0.13637542724609375
169,2022-11-24 09:15:43,0.0086805559694767,0.0,0.13820648193359375
170,2022-11-24 09:15:44,0.0086805559694767,0.0,0.13637542724609375
171,2022-11-24 09:15:45,0.0086805559694767,0.0,0.14003753662109375
172,2022-11-24 09:15:46,0.0086805559694767,0.0,0.13759613037109375
173,2022-11-24 09:15:47,0.0086805559694767,0.0,0.13637542724609375
174,2022-11-24 09:15:48,0.0086805559694767,0.0,0.1345062255859375
175,2022-11-24 09:15:49,0.0086805559694767,0.0,0.14003753662109375
176,2022-11-24 09:15:50,0.0086805559694767,0.0,0.13881683349609375
177,2022-11-24 09:15:51,0.00922309048473835,0.0,0.13759613037109375
178,2022-11-24 09:15:52,0.0086805559694767,0.0,0.1351165771484375
179,2022-11-24 09:15:53,0.0086805559694767,0.0,0.14129638671875
180,2022-11-24 09:15:54,0.0086805559694767,0.0,0.13637542724609375
181,2022-11-24 09:15:55,0.0086805559694767,0.0,0.14190673828125
182,2022-11-24 09:15:56,0.0086805559694767,0.0,0.13881683349609375
183,2022-11-24 09:15:57,0.0086805559694767,0.0,0.13698577880859375
184,2022-11-24 09:15:58,0.0086805559694767,0.0,0.1357269287109375
185,2022-11-24 09:15:59,0.0086805559694767,0.0,0.13698577880859375
186,2022-11-24 09:16:00,0.0086805559694767,0.0,0.1357269287109375
187,2022-11-24 09:16:01,0.0086805559694767,0.0,0.1357269287109375
188,2022-11-24 09:16:02,0.0086805559694767,0.0,0.1338958740234375
189,2022-11-24 09:16:03,0.0086805559694767,0.0,0.12279510498046875
190,2022-11-24 09:16:04,0.0086805559694767,0.0,0.1092529296875
191,2022-11-24 09:16:05,0.0086805559694767,0.0,0.1092529296875
192,2022-11-24 09:16:06,0.0086805559694767,0.0,0.1092529296875
193,2022-11-24 09:16:07,0.0086805559694767,0.0,0.10555267333984375
194,2022-11-24 09:16:08,0.0086805559694767,0.0,0.10555267333984375
195,2022-11-24 09:16:09,0.0086805559694767,0.0,0.10616302490234375
196,2022-11-24 09:16:10,0.0086805559694767,0.0,0.108642578125
197,2022-11-24 09:16:11,0.0086805559694767,0.0,0.1080322265625
198,2022-11-24 09:16:12,0.0086805559694767,0.0,0.10986328125
199,2022-11-24 09:16:13,0.0086805559694767,0.0,0.108642578125
200,2022-11-24 09:16:14,0.0086805559694767,0.0,0.1080322265625
201,2022-11-24 09:16:15,0.0086805559694767,0.0,0.10986328125
202,2022-11-24 09:16:16,0.0086805559694767,0.0,0.108642578125
203,2022-11-24 09:16:17,0.0086805559694767,0.0,0.1080322265625
204,2022-11-24 09:16:18,0.0086805559694767,0.0,0.108642578125
205,2022-11-24 09:16:19,0.0086805559694767,0.0,0.1080322265625
206,2022-11-24 09:16:20,0.0086805559694767,0.0,0.10616302490234375
207,2022-11-24 09:16:21,0.0086805559694767,0.0,0.10986328125
208,2022-11-24 09:16:22,0.0086805559694767,0.0,0.10677337646484375
209,2022-11-24 09:16:23,0.0086805559694767,0.0,0.1080322265625
210,2022-11-24 09:16:24,0.0086805559694767,0.0,0.1080322265625
211,2022-11-24 09:16:25,0.0086805559694767,0.0,0.108642578125
212,2022-11-24 09:16:26,0.0086805559694767,0.0,0.1092529296875
213,2022-11-24 09:16:27,0.0086805559694767,0.0,0.10677337646484375
214,2022-11-24 09:16:28,0.0086805559694767,0.0,0.10555267333984375
215,2022-11-24 09:16:29,0.0086805559694767,0.0,0.1080322265625
216,2022-11-24 09:16:30,0.0086805559694767,0.0,0.1080322265625
217,2022-11-24 09:16:31,0.0086805559694767,0.0,0.10616302490234375
218,2022-11-24 09:16:32,0.0086805559694767,0.0,0.10986328125
219,2022-11-24 09:16:33,0.0086805559694767,0.0,0.107421875
220,2022-11-24 09:16:34,0.0086805559694767,0.0,0.10677337646484375
221,2022-11-24 09:16:35,0.0086805559694767,0.0,0.1080322265625
222,2022-11-24 09:16:36,0.0086805559694767,0.0,0.10677337646484375
223,2022-11-24 09:16:37,0.0086805559694767,0.0,0.1080322265625
224,2022-11-24 09:16:38,0.0086805559694767,0.0,0.10433197021484375
225,2022-11-24 09:16:39,0.0086805559694767,0.0,0.10616302490234375
226,2022-11-24 09:16:40,0.0086805559694767,0.0,0.10616302490234375
227,2022-11-24 09:16:41,0.0086805559694767,0.0,0.1080322265625
228,2022-11-24 09:16:42,0.0086805559694767,0.0,0.10677337646484375
229,2022-11-24 09:16:43,0.0086805559694767,0.0,0.10677337646484375
230,2022-11-24 09:16:44,0.0086805559694767,0.0,0.10677337646484375
231,2022-11-24 09:16:45,0.0086805559694767,0.0,0.107421875
232,2022-11-24 09:16:46,0.0086805559694767,0.0,0.10372161865234375
233,2022-11-24 09:16:47,0.0086805559694767,0.0,0.107421875
234,2022-11-24 09:16:48,0.0086805559694767,0.0,0.108642578125
235,2022-11-24 09:16:49,0.0086805559694767,0.0,0.10616302490234375
236,2022-11-24 09:16:50,0.00922309048473835,0.0,0.107421875
237,2022-11-24 09:16:51,0.0086805559694767,0.0,0.1080322265625
238,2022-11-24 09:16:52,0.0086805559694767,0.0,0.108642578125
239,2022-11-24 09:16:53,0.0992838516831398,0.0,0.107421875
240,2022-11-24 09:16:54,0.8468967080116272,0.0,0.37105560302734375
241,2022-11-24 09:16:55,2.388237714767456,0.0,0.37105560302734375
242,2022-11-24 09:16:56,4.58984375,0.0,0.6359481811523438
243,2022-11-24 09:16:57,6.69053840637207,0.0,1.4466476440429688
244,2022-11-24 09:16:58,7.668727874755859,0.0,1.5790939331054688
245,2022-11-24 09:16:59,8.266059875488281,0.0,1.619720458984375
246,2022-11-24 09:17:00,8.266059875488281,0.0,1.6055679321289062
247,2022-11-24 09:17:01,8.763020515441895,0.0,1.584014892578125
248,2022-11-24 09:17:02,9.0771484375,0.0,1.586456298828125
249,2022-11-24 09:17:03,9.33702278137207,0.0,1.586456298828125
250,2022-11-24 09:17:04,9.67556381225586,0.0,1.5766143798828125
251,2022-11-24 09:17:05,9.86924934387207,0.0,1.5723037719726562
252,2022-11-24 09:17:06,10.08083724975586,0.0,1.5871047973632812
253,2022-11-24 09:17:07,10.2001953125,0.0,1.5907669067382812
254,2022-11-24 09:17:08,10.2001953125,0.0,1.6147994995117188
255,2022-11-24 09:17:09,9.800347328186035,5.0,1.5969467163085938
256,2022-11-24 09:17:10,9.209526062011719,5.0,1.1657333374023438
257,2022-11-24 09:17:11,8.64366340637207,5.0,1.0770034790039062
258,2022-11-24 09:17:12,8.275824546813965,5.0,1.0264968872070312
259,2022-11-24 09:17:13,8.025174140930176,5.0,0.8632659912109375
260,2022-11-24 09:17:14,7.601996421813965,5.0,0.8632659912109375
261,2022-11-24 09:17:15,7.601996421813965,5.0,0.5934524536132812
262,2022-11-24 09:17:16,6.998697757720947,5.0,0.506591796875
263,2022-11-24 09:17:17,5.257161617279053,5.0,0.489349365234375
264,2022-11-24 09:17:18,3.999566078186035,5.0,0.4308319091796875
265,2022-11-24 09:17:19,3.2107205390930176,5.0,0.422821044921875
266,2022-11-24 09:17:20,2.420789957046509,5.0,0.423431396484375
267,2022-11-24 09:17:21,1.7127821445465088,5.0,0.425262451171875
268,2022-11-24 09:17:22,1.0107421875,5.0,0.424041748046875
269,2022-11-24 09:17:23,1.0107421875,5.0,0.41851043701171875
270,2022-11-24 09:17:24,0.1475694477558136,5.0,0.42156219482421875
271,2022-11-24 09:17:25,0.0,5.0,0.42156219482421875
272,2022-11-24 09:17:26,0.0,5.0,0.41233062744140625
273,2022-11-24 09:17:27,0.0,5.0,0.41294097900390625
274,2022-11-24 09:17:28,0.0,5.0,0.41973114013671875
275,2022-11-24 09:17:29,0.0,5.0,0.40740966796875
276,2022-11-24 09:17:30,0.0,5.0,0.42034149169921875
277,2022-11-24 09:17:31,0.0,10.0,0.4172515869140625
278,2022-11-24 09:17:32,0.0,10.0,0.40493011474609375
279,2022-11-24 09:17:33,0.0,10.0,0.41294097900390625
280,2022-11-24 09:17:34,0.0,10.0,0.424652099609375
281,2022-11-24 09:17:35,0.0,10.0,0.422821044921875
282,2022-11-24 09:17:36,0.0,10.0,0.422821044921875
283,2022-11-24 09:17:37,0.0,10.0,0.5263137817382812
284,2022-11-24 09:17:38,0.0,15.0,0.5318450927734375
285,2022-11-24 09:17:39,0.0,15.0,0.5183029174804688
286,2022-11-24 09:17:40,0.0,15.0,0.5281448364257812
287,2022-11-24 09:17:41,0.0,15.0,0.5355453491210938
288,2022-11-24 09:17:42,0.4014756977558136,15.0,0.5355453491210938
289,2022-11-24 09:17:43,0.7606337070465088,15.0,0.5293655395507812
290,2022-11-24 09:17:44,0.7606337070465088,15.0,0.5318450927734375
291,2022-11-24 09:17:45,1.1121962070465088,20.0,0.5435562133789062
292,2022-11-24 09:17:46,1.3226996660232544,20.0,0.5146026611328125
293,2022-11-24 09:17:47,1.5028212070465088,20.0,0.5281448364257812
294,2022-11-24 09:17:48,1.6612412929534912,20.0,0.5115127563476562
295,2022-11-24 09:17:49,1.8299696445465088,20.0,0.5078125
296,2022-11-24 09:17:50,1.8299696445465088,20.0,0.4998016357421875
297,2022-11-24 09:17:51,1.9265408515930176,20.0,0.49304962158203125
298,2022-11-24 09:17:52,1.965603232383728,20.0,0.4967498779296875
299,2022-11-24 09:17:53,1.9721136093139648,20.0,0.5078125
300,2022-11-24 09:17:54,1.9666883945465088,20.0,0.491790771484375
301,2022-11-24 09:17:55,1.9612629413604736,20.0,0.4998016357421875
302,2022-11-24 09:17:56,1.9520399570465088,20.0,0.50537109375
303,2022-11-24 09:17:57,1.9401041269302368,20.0,0.50537109375
304,2022-11-24 09:17:58,1.8896484375,20.0,0.49610137939453125
305,2022-11-24 09:17:59,1.8446180820465088,20.0,0.5170440673828125
306,2022-11-24 09:18:00,1.8446180820465088,20.0,0.4985809326171875
307,2022-11-24 09:18:01,1.81640625,20.0,0.5016708374023438
308,2022-11-24 09:18:02,1.796875,20.0,0.5189132690429688
309,2022-11-24 09:18:03,1.7778862714767456,20.0,0.49549102783203125
310,2022-11-24 09:18:04,1.7534722089767456,25.0,0.5115127563476562
311,2022-11-24 09:18:05,1.7393662929534912,25.0,0.5035018920898438
312,2022-11-24 09:18:06,1.7393662929534912,25.0,0.5072021484375
313,2022-11-24 09:18:07,1.7366536855697632,25.0,0.492401123046875
314,2022-11-24 09:18:08,1.8353949785232544,25.0,0.48564910888671875
315,2022-11-24 09:18:09,1.9493273496627808,25.0,0.4831695556640625
316,2022-11-24 09:18:10,2.0079212188720703,25.0,0.47763824462890625
317,2022-11-24 09:18:11,2.0377604961395264,25.0,0.491790771484375
318,2022-11-24 09:18:12,2.0437283515930176,25.0,0.49427032470703125
319,2022-11-24 09:18:13,2.0437283515930176,25.0,0.4819488525390625
320,2022-11-24 09:18:14,2.065972089767456,25.0,0.47702789306640625
321,2022-11-24 09:18:15,2.1120877265930176,25.0,0.490570068359375
322,2022-11-24 09:18:16,2.1365017890930176,25.0,0.4825592041015625
323,2022-11-24 09:18:17,2.157660484313965,25.0,0.48503875732421875
324,2022-11-24 09:18:18,2.1516926288604736,25.0,0.4819488525390625
325,2022-11-24 09:18:19,2.1435546875,25.0,0.4831695556640625
326,2022-11-24 09:18:20,2.144639730453491,25.0,0.5041122436523438
327,2022-11-24 09:18:21,2.144639730453491,30.0,0.4973602294921875
328,2022-11-24 09:18:22,2.1522350311279297,30.0,0.46962738037109375
329,2022-11-24 09:18:23,2.157660484313965,30.0,0.48748016357421875
330,2022-11-24 09:18:24,2.173394203186035,30.0,0.47332763671875
331,2022-11-24 09:18:25,2.220594644546509,30.0,0.48564910888671875
332,2022-11-24 09:18:26,2.2677950859069824,30.0,0.49488067626953125
333,2022-11-24 09:18:27,2.2477214336395264,30.0,0.4973602294921875
334,2022-11-24 09:18:28,2.24609375,30.0,0.488739013671875
335,2022-11-24 09:18:29,2.271050214767456,30.0,0.47271728515625
336,2022-11-24 09:18:30,2.2976346015930176,30.0,0.49365997314453125
337,2022-11-24 09:18:31,2.2976346015930176,30.0,0.4831695556640625
338,2022-11-24 09:18:32,2.349717855453491,35.0,0.47763824462890625
339,2022-11-24 09:18:33,2.4039714336395264,35.0,0.47946929931640625
340,2022-11-24 09:18:34,2.441948890686035,35.0,0.491790771484375
341,2022-11-24 09:18:35,2.5184459686279297,35.0,0.50537109375
342,2022-11-24 09:18:36,2.6784939765930176,35.0,0.5189132690429688
343,2022-11-24 09:18:37,2.8591580390930176,35.0,0.5213546752929688
344,2022-11-24 09:18:38,2.9573566913604736,35.0,0.5213546752929688
345,2022-11-24 09:18:39,2.9573566913604736,35.0,0.522613525390625
346,2022-11-24 09:18:40,3.0154080390930176,35.0,0.5176925659179688
347,2022-11-24 09:18:41,3.040907144546509,35.0,0.5441665649414062
348,2022-11-24 09:18:42,3.040907144546509,35.0,0.5441665649414062
349,2022-11-24 09:18:43,3.111436605453491,35.0,0.5164337158203125
350,2022-11-24 09:18:44,3.114691734313965,40.0,0.5281448364257812
351,2022-11-24 09:18:45,3.0685763359069824,40.0,0.5207443237304688
352,2022-11-24 09:18:46,3.0338542461395264,40.0,0.5183029174804688
353,2022-11-24 09:18:47,3.055555582046509,40.0,0.5324554443359375
354,2022-11-24 09:18:48,3.231336832046509,40.0,0.5484771728515625
355,2022-11-24 09:18:49,3.231336832046509,40.0,0.5484771728515625
356,2022-11-24 09:18:50,3.358289957046509,40.0,0.5786514282226562
357,2022-11-24 09:18:51,3.4993488788604736,40.0,0.5429458618164062
358,2022-11-24 09:18:52,3.534613609313965,40.0,0.5626296997070312
359,2022-11-24 09:18:53,3.5563149452209473,40.0,0.5669403076171875
360,2022-11-24 09:18:54,3.5677082538604736,40.0,0.5718994140625
361,2022-11-24 09:18:55,3.592664957046509,40.0,0.5503082275390625
362,2022-11-24 09:18:56,3.6306424140930176,40.0,0.5509567260742188
363,2022-11-24 09:18:57,3.6501736640930176,40.0,0.5601882934570312
364,2022-11-24 09:18:58,3.6501736640930176,40.0,0.5601882934570312
365,2022-11-24 09:18:59,3.681097984313965,40.0,0.558319091796875
366,2022-11-24 09:19:00,3.6838107109069824,40.0,0.5540084838867188
367,2022-11-24 09:19:01,3.691948652267456,45.0,0.5527877807617188
368,2022-11-24 09:19:02,3.7038846015930176,45.0,0.555877685546875
369,2022-11-24 09:19:03,3.726128578186035,45.0,0.555877685546875
370,2022-11-24 09:19:04,3.7858076095581055,45.0,0.5743408203125
371,2022-11-24 09:19:05,3.9181857109069824,45.0,0.5632781982421875
372,2022-11-24 09:19:06,3.9181857109069824,45.0,0.6267166137695312
373,2022-11-24 09:19:07,4.13465690612793,45.0,0.6143951416015625
374,2022-11-24 09:19:08,4.3896484375,45.0,0.6347274780273438
375,2022-11-24 09:19:09,4.645182132720947,45.0,0.6396484375
376,2022-11-24 09:19:10,4.854058265686035,45.0,0.6365585327148438
377,2022-11-24 09:19:11,5.011393070220947,45.0,0.6273269653320312
378,2022-11-24 09:19:12,5.011393070220947,45.0,0.6347274780273438
379,2022-11-24 09:19:13,5.125868320465088,45.0,0.623016357421875
380,2022-11-24 09:19:14,5.154079437255859,45.0,0.623016357421875
381,2022-11-24 09:19:15,5.174153804779053,45.0,0.6291580200195312
382,2022-11-24 09:19:16,5.249566078186035,45.0,0.6328582763671875
383,2022-11-24 09:19:17,5.29296875,45.0,0.6304168701171875
384,2022-11-24 09:19:18,5.4117841720581055,45.0,0.6593704223632812
385,2022-11-24 09:19:19,5.506727695465088,45.0,0.656890869140625
386,2022-11-24 09:19:20,5.506727695465088,45.0,0.656280517578125
387,2022-11-24 09:19:21,5.60167121887207,45.0,0.6513595581054688
388,2022-11-24 09:19:22,5.600043296813965,45.0,0.623016357421875
389,2022-11-24 09:19:23,5.48936653137207,45.0,0.623016357421875
390,2022-11-24 09:19:24,4.881185054779053,45.0,0.557098388671875
391,2022-11-24 09:19:25,4.881185054779053,45.0,0.557098388671875
