time,Ms,Mf,Md,Mc,Ts_in,Ts_out,Tf,Td,Pvc,Tc_in,Tc_out,Pv_1,Pv_2,Pv_4,Pv_6,Pv_8,Pv_10,Pv_12,Pv_14,Tph_ref_14,wf
2011-06-23 13:06:33+00:00,44.02897493473019,8.070787404326126,0.73052458156406,16.92149517470882,69.56154425956736,66.44161730449235,63.18715407653907,35.21685723793677,55.7410377703827,25.5833306156406,33.39714326123129,238.04027287853577,217.36976372712147,156.6921747088186,128.63190848585697,104.9114975041598,87.55157304492514,70.94039600665556,56.344492179700495,33.536540931780365,3.30624
2011-06-23 13:16:33+00:00,44.03432412373032,8.068065074875214,0.7518917542429284,17.148075540765397,69.55822961730433,66.4033970049916,63.15120732113144,35.19732462562396,55.72488652246258,25.66457088186357,33.33768202995008,237.684768718802,217.0985806988353,156.6562545757071,128.60765557404332,104.89495008319484,87.53636189683857,70.93976455906825,56.33250831946757,33.52111863560732,3.30624
2011-06-27 10:08:26+00:00,25.78346184405059,5.98126091514143,0.7074676744425956,17.68457570715474,74.6093985024958,69.0983767054908,65.80985191347753,34.85097104825291,55.58383627287853,25.63138818635608,33.2366489184692,265.4339983361064,240.35500499168052,169.3701081530782,137.69179367720486,111.5359301164726,92.3264520798669,72.75778252911807,56.21735790349418,33.44758718801996,3.30624
2011-06-27 10:38:26+00:00,25.791310700885877,6.000157371048256,0.695921077470882,15.077016805324453,74.16616805324456,68.79836871880195,65.62709168053244,34.93359916805325,55.664473211314494,24.63934475873545,33.319373211314485,263.00556572379367,238.14335108153077,168.53320965058245,137.16665058236293,111.34503327787024,92.24419617304495,72.70434758735439,56.27516821963395,33.54358585690517,3.30624
2011-06-27 11:18:26+00:00,25.753543765231164,6.036522462562407,0.3336210475707154,12.017573876871886,59.67730282861892,56.22856322795341,54.02903227953411,34.08817637271215,51.71018019966723,25.014191514143093,32.55095507487524,151.45365557404327,142.41589850249582,112.08809983361068,95.77669284525793,82.21729767054907,72.3838231281198,61.85625341098169,52.279483527454246,32.79586439267887,3.30624
2011-07-20 10:40:23+00:00,25.790659428879582,7.028510815307815,0.3560836003394342,10.72925940099834,59.76489184692189,56.27502678868548,54.26202429284527,34.22738618968387,55.119543261231264,25.48786239600665,33.71835906821965,152.94652911813648,144.55638602329444,115.76493344425958,99.61919883527456,85.5722589018303,75.71229584026622,65.3549129783694,55.72294808652243,33.9698316139767,3.30624
2011-07-20 12:00:23+00:00,25.796400248387343,7.972112479201332,0.8118324435940102,17.651511314475858,74.70718386023299,68.5220975041597,64.94354891846922,34.96086089850249,55.67868885191346,25.47007920133112,33.25363910149759,258.61801164725455,234.68670382695512,167.0632745424292,136.52329284525803,109.79243926788683,91.03416239600674,72.61328302828615,56.31445540765391,33.52251198003328,3.30624
2011-07-20 12:10:23+00:00,25.80309974419725,7.979748602329462,0.758623559234609,16.91318585690516,74.68186738768722,68.47260133111489,64.83662695507489,34.96900648918469,55.65955424292846,25.23329600665557,33.300016805324475,256.85681697171367,233.634227953411,166.47303494176373,135.9766006655574,109.42330449251236,90.78400033277867,72.48683843594011,56.29256921797004,33.53756489184693,3.30624
2011-07-21 11:46:08+00:00,36.75422032804072,5.9660833777038285,0.8408285670216304,19.27662329450916,74.63124559068231,70.47571730449255,67.20313460898504,35.04561281198004,55.61279667221298,25.84628519134776,33.20709001663893,283.25488019966724,255.06048252911825,177.13068219633945,143.64953743760375,115.851544093178,94.6155232945092,73.75249800332782,56.23689217970052,33.406694841930126,3.30624
2011-07-21 12:06:08+00:00,36.70942206118176,5.979862346089854,0.7738973685524125,17.623307653910143,74.5778608985024,70.54297454242922,67.2345183028286,35.064941430948416,55.64827387687185,25.24166572379367,33.28315940099832,283.5017986688852,255.0830732113145,177.5730981697171,143.9699450915141,116.14816638935103,94.84258419301165,73.86536821963398,56.26637920133111,33.46846805324459,3.30624
2011-07-21 12:36:08+00:00,36.71149540634957,7.030573477537438,0.8642232790349419,16.517512146422632,74.53107304492507,70.31332063227964,66.83614841930117,35.12652662229617,55.74440948419301,24.654236106489183,33.29468369384357,280.1533843594011,252.17074708818623,177.09326955074874,143.71020133111492,115.41983527454248,94.30083044925128,73.9961409317804,56.355422129783705,33.4891306156406,3.30624
2011-07-21 12:46:08+00:00,36.71055383181631,7.034679800332774,0.9206088143094844,16.43108801996671,74.46299717138103,70.2728008319467,66.80091896838603,35.130075207986685,55.67496289517471,24.602761730449256,33.19397953410985,279.7863643926788,251.8737720465889,176.86351081530782,143.61024126455936,115.32907820299508,94.22994658901828,73.91597171381034,56.28411430948419,33.46002562396006,3.30624
2011-07-21 13:16:08+00:00,36.70829945220914,7.015362778702159,0.8700338683860231,20.77904708818636,74.52824376039928,70.2315477537439,66.81752612312813,35.14726705490848,55.6994707154742,26.01670782029949,33.21147653910148,280.0871114808653,252.0719850249584,177.00870049916804,143.75181198003324,115.45062396006662,94.29371031613977,73.95789450915146,56.309167221297855,33.37966638935108,3.30624
2011-07-21 13:36:08+00:00,36.709255135701866,7.99103013311147,0.915540120965058,18.964825124792025,74.53795474209662,70.19501963394342,66.5215074875208,35.17715574043261,55.80128885191348,25.38241963394344,33.26061247920133,278.27815474209643,250.5928951747088,176.25693843594004,143.20826123128126,114.78002329450923,93.99445490848592,73.90449184692181,56.40669267886856,33.44289434276207,3.30624
2011-07-21 13:46:08+00:00,36.71096079283829,8.002262878535776,0.942091060232945,18.45850965058237,74.45480099833617,70.20870565723801,66.4973,35.140999001663886,55.70210965058234,25.134305657237945,33.237555740432605,277.9330948419302,250.368098169717,176.31289850249578,143.27780033277853,114.84068552412636,94.0181783693844,73.8692539101498,56.307808985025005,33.41022262895176,3.30624
2011-07-21 13:56:08+00:00,36.70272305399391,8.011227171381027,0.9780994727121464,17.993390016638926,74.45085823627286,70.17654858569041,66.45628668885192,35.12423577371049,55.66519367720465,24.939930782029958,33.21771281197998,277.3588136439268,249.8947138103161,176.10395507487522,143.125224625624,114.71803993344422,93.91641830282876,73.80452878535779,56.27420316139765,33.40285374376041,3.30624
